ID,Expression,HalideResult,HalideTime
4866,( == ( min ( + ( + ( * v0 508 ) ( + ( * v1 1000 ) v2 ) ) 498 ) ( + v3 v2 ) ) ( min ( + ( + ( * v0 508 ) ( + ( * v1 1000 ) v2 ) ) 498 ) ( + v3 v2 ) ) ),1,86
4867,( == ( min ( - ( + v0 v1 ) ( * v2 1004 ) ) ( + v1 999 ) ) ( min ( - ( + v0 v1 ) ( * v2 1004 ) ) ( + v1 999 ) ) ),1,68
4868,( >= ( / ( + v0 10 ) 1008 ) ( - ( + ( / ( + v0 10 ) 1008 ) ( / ( + ( % ( + v0 10 ) 1008 ) 1007 ) 1008 ) ) 1 ) ),1,100
4869,( == ( + ( max ( * v0 36 ) 32 ) ( * v1 4 ) ) ( + ( max ( * v0 36 ) 32 ) ( * v1 4 ) ) ),1,47
4870,( == ( min ( + ( * v0 252 ) 242 ) v1 ) ( min ( + ( * v0 252 ) 242 ) v1 ) ),1,42
4871,( == ( + ( max ( * v0 32 ) 220 ) ( * v1 4 ) ) ( + ( max ( * v0 32 ) 220 ) ( * v1 4 ) ) ),1,37
4872,( != ( / ( + v0 273 ) 256 ) 0 ),0,601
4873,( == ( min ( + ( + ( * v0 225 ) ( + ( * ( / v1 5 ) 672 ) v2 ) ) 207 ) ( + v2 v3 ) ) ( min ( + ( + ( * v0 225 ) ( + ( * ( / v1 5 ) 672 ) v2 ) ) 207 ) ( + v2 v3 ) ) ),1,69
4874,( <= v0 ( - v0 1 ) ),0,24
4875,( == ( min ( + v0 54 ) ( + v1 v2 ) ) ( min ( + v0 54 ) ( + v1 v2 ) ) ),1,56
4876,( == ( + ( * v0 4 ) ( + ( * v1 128 ) v2 ) ) ( + ( * v0 4 ) ( + ( * v1 128 ) v2 ) ) ),1,36
4877,( == ( + ( * v0 1000 ) ( + ( * v1 4 ) v2 ) ) ( + ( * v0 1000 ) ( + ( * v1 4 ) v2 ) ) ),1,36
4878,( == ( + ( min ( * v0 72 ) 71 ) ( + v1 v2 ) ) ( + ( min ( * v0 72 ) 71 ) ( + v1 v2 ) ) ),1,47
4879,( == ( + ( + v0 v1 ) 53 ) ( - ( + ( + ( + v0 v1 ) 53 ) 80 ) 1 ) ),0,58
4880,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( + ( max ( * v0 4 ) -10 ) v1 ) 0 ) 7 ) ( - ( - ( + ( + ( * v0 4 ) v1 ) 0 ) 2 ) 1 ) ) ) ( >= ( + ( + ( + ( max ( * v0 4 ) -10 ) v1 ) 3 ) 7 ) ( - ( + ( + ( + ( * v0 4 ) v1 ) 3 ) 8 ) 1 ) ) ) ( <= v2 v2 ) ) ( >= v2 v2 ) ) ( <= v3 v3 ) ) ( >= v3 v3 ) ),0,304
4881,( == ( - ( / v0 4 ) ( * v1 16 ) ) ( - ( / v0 4 ) ( * v1 16 ) ) ),1,33
4882,( == ( - ( min ( - ( - ( + v0 v1 ) ( * v2 128 ) ) ( * v3 64 ) ) ( + v1 54 ) ) ( + ( * v4 4 ) ( + ( * v5 36 ) v1 ) ) ) ( - ( min ( - ( - ( + v0 v1 ) ( * v2 128 ) ) ( * v3 64 ) ) ( + v1 54 ) ) ( + ( * v4 4 ) ( + ( * v5 36 ) v1 ) ) ) ),1,108
4883,( >= ( * ( + ( * v0 2 ) v1 ) 2 ) ( - ( + ( * ( + ( * v0 2 ) v1 ) 2 ) 2 ) 1 ) ),0,64
4884,( == ( + ( min ( + ( + ( min ( + ( * v0 57 ) ( + ( * v1 508 ) v2 ) ) ( + ( + ( min ( * v1 508 ) 502 ) v2 ) 459 ) ) ( * v3 1000 ) ) 39 ) ( + v4 v2 ) ) ( * v5 3 ) ) ( + ( min ( + ( + ( min ( + ( * v0 57 ) ( + ( * v1 508 ) v2 ) ) ( + ( + ( min ( * v1 508 ) 502 ) v2 ) 459 ) ) ( * v3 1000 ) ) 39 ) ( + v4 v2 ) ) ( * v5 3 ) ) ),1,94
4885,( == ( - v0 ( * ( + ( * v1 16 ) v2 ) 4 ) ) ( - v0 ( * ( + ( * v1 16 ) v2 ) 4 ) ) ),1,38
4886,( == ( min ( + ( + ( * v0 57 ) ( + ( * v1 508 ) ( + ( * v2 1000 ) v3 ) ) ) 39 ) v4 ) ( min ( + ( + ( * v0 57 ) ( + ( * v1 508 ) ( + ( * v2 1000 ) v3 ) ) ) 39 ) v4 ) ),1,54
4887,( == ( + ( * v0 252 ) ( + ( * v1 3 ) v2 ) ) ( + ( * v0 252 ) ( + ( * v1 3 ) v2 ) ) ),1,43
4888,( == ( / ( + v0 30 ) 16 ) ( / ( + v0 30 ) 16 ) ),1,32
4889,( == ( / ( + v0 1008 ) 1004 ) ( / ( + v0 1008 ) 1004 ) ),1,20
4890,( == ( / ( + v0 249 ) 250 ) ( / ( + v0 249 ) 250 ) ),1,20
4891,( == ( min ( + ( * v0 4 ) ( + ( max ( * v1 8 ) -3 ) ( + v2 v3 ) ) ) ( + ( + ( * v1 8 ) ( + v2 v3 ) ) 4 ) ) ( min ( + ( * v0 4 ) ( + ( max ( * v1 8 ) -3 ) ( + v2 v3 ) ) ) ( + ( + ( * v1 8 ) ( + v2 v3 ) ) 4 ) ) ),1,101
4892,( == ( / ( + v0 255 ) 251 ) ( / ( + v0 255 ) 251 ) ),1,38
4893,( == ( + ( * v0 4 ) ( + ( * v1 2 ) v2 ) ) ( + ( * v0 4 ) ( + ( * v1 2 ) v2 ) ) ),1,36
4894,( == ( - ( min ( - ( + v0 v1 ) ( * v2 252 ) ) ( + v1 252 ) ) ( + ( * v3 4 ) ( + ( * v4 64 ) v1 ) ) ) ( - ( min ( - ( + v0 v1 ) ( * v2 252 ) ) ( + v1 252 ) ) ( + ( * v3 4 ) ( + ( * v4 64 ) v1 ) ) ) ),1,73
4895,( == ( min ( + ( + ( + ( min ( + ( * v0 -504 ) ( + ( * v1 -1008 ) v2 ) ) -11 ) ( * ( / ( + ( + ( * ( + ( * v1 2 ) v0 ) 504 ) 494 ) 14 ) 4 ) 4 ) ) v3 ) 6 ) v4 ) ( min ( + ( + ( + ( min ( + ( * v0 -504 ) ( + ( * v1 -1008 ) v2 ) ) -11 ) ( * ( / ( + ( + ( * ( + ( * v1 2 ) v0 ) 504 ) 494 ) 14 ) 4 ) 4 ) ) v3 ) 6 ) v4 ) ),1,150
4896,( == ( min ( / ( + ( + v0 v1 ) 31 ) 4 ) ( - ( + ( / v1 4 ) ( * ( / ( + v2 6 ) 4 ) 4 ) ) 3 ) ) ( min ( / ( + ( + v0 v1 ) 31 ) 4 ) ( - ( + ( / v1 4 ) ( * ( / ( + v2 6 ) 4 ) 4 ) ) 3 ) ) ),1,69
4897,( == ( min ( + ( + ( min ( * v0 36 ) 33 ) v1 ) 21 ) ( + v2 v3 ) ) ( min ( + ( + ( min ( * v0 36 ) 33 ) v1 ) 21 ) ( + v2 v3 ) ) ),1,53
4898,( == ( min ( / ( + ( + v0 v1 ) 31 ) 4 ) ( - ( + ( / v1 4 ) ( * ( / ( + v2 6 ) 4 ) 4 ) ) 3 ) ) ( min ( / ( + ( + v0 v1 ) 31 ) 4 ) ( - ( + ( / v1 4 ) ( * ( / ( + v2 6 ) 4 ) 4 ) ) 3 ) ) ),1,68
4899,( == ( * ( / ( + ( max ( min ( + ( * v1 -32 ) v2 ) 32 ) 0 ) ( * v1 32 ) ) 4 ) 4 ) ( + ( max ( min ( + ( * v1 -32 ) v2 ) 32 ) 0 ) ( * v1 32 ) ) ),0,1555
4900,( == ( - ( min ( - ( - ( + v0 v1 ) ( * v2 1008 ) ) ( * v3 504 ) ) ( + v1 494 ) ) ( + ( * v4 4 ) v1 ) ) ( - ( min ( - ( - ( + v0 v1 ) ( * v2 1008 ) ) ( * v3 504 ) ) ( + v1 494 ) ) ( + ( * v4 4 ) v1 ) ) ),1,85
4901,( == ( + ( * v0 32 ) ( + ( min ( * v1 4 ) 46 ) ( + v2 v3 ) ) ) ( + ( * v0 32 ) ( + ( min ( * v1 4 ) 46 ) ( + v2 v3 ) ) ) ),1,49
4902,( == ( max ( min ( max ( / ( - 234 ( + ( * ( / v0 5 ) 672 ) v1 ) ) 225 ) 0 ) ( / ( + ( min v2 657 ) 242 ) 225 ) ) ( + ( / ( min ( - 1785 ( + ( * ( / v0 5 ) 672 ) v1 ) ) ( - ( - v3 ( * ( / v0 5 ) 672 ) ) 208 ) ) 225 ) 1 ) ) ( max ( min ( max ( / ( - 234 ( + ( * ( / v0 5 ) 672 ) v1 ) ) 225 ) 0 ) ( / ( + ( min v2 657 ) 242 ) 225 ) ) ( + ( / ( min ( - 1785 ( + ( * ( / v0 5 ) 672 ) v1 ) ) ( - ( - v3 ( * ( / v0 5 ) 672 ) ) 208 ) ) 225 ) 1 ) ) ),1,141
4903,( == ( + ( min ( * v0 72 ) 71 ) ( + v1 v2 ) ) ( + ( min ( * v0 72 ) 71 ) ( + v1 v2 ) ) ),1,35
4904,( == ( + ( / ( - ( / ( - ( + v0 v1 ) 1 ) 4 ) ( / v1 4 ) ) 128 ) 1 ) ( + ( / ( - ( / ( - ( + v0 v1 ) 1 ) 4 ) ( / v1 4 ) ) 128 ) 1 ) ),1,65
4905,( <= ( max ( + ( min ( - 2009 ( + ( * v0 673 ) v1 ) ) ( - ( + 0 673 ) 1 ) ) 1 ) ( min ( max ( - 10 ( + ( * v0 673 ) v1 ) ) 0 ) ( + 673 0 ) ) ) ( min ( max ( - 10 ( + ( * v0 673 ) v1 ) ) 0 ) ( + 673 0 ) ) ),0,3171
4906,( == ( * ( / ( min ( * v0 252 ) 748 ) 4 ) 4 ) ( min ( * v0 252 ) 748 ) ),1,103
4907,( == ( / ( + v0 266 ) 252 ) ( / ( + v0 266 ) 252 ) ),1,49
4908,( == ( / ( + ( - ( max ( min ( + v0 v1 ) 1992 ) -7 ) ( max ( min v1 2009 ) 10 ) ) 517 ) 500 ) ( / ( + ( - ( max ( min ( + v0 v1 ) 1992 ) -7 ) ( max ( min v1 2009 ) 10 ) ) 517 ) 500 ) ),1,226
4909,( == ( - ( / ( + v0 9 ) 4 ) ( * ( + ( * v1 4 ) v2 ) 63 ) ) ( - ( / ( + v0 9 ) 4 ) ( * ( + ( * v1 4 ) v2 ) 63 ) ) ),1,86
4910,( == ( min ( + ( * v0 1004 ) 999 ) v1 ) ( min ( + ( * v0 1004 ) 999 ) v1 ) ),1,49
4911,( != ( / ( + v0 499 ) 500 ) 0 ),0,1952
4912,( == ( + ( min ( * v0 4 ) 46 ) ( + ( * v1 32 ) ( + v2 v3 ) ) ) ( + ( min ( * v0 4 ) 46 ) ( + ( * v1 32 ) ( + v2 v3 ) ) ) ),1,65
4913,( == ( - ( / ( - v0 1 ) 4 ) ( * v1 2 ) ) ( - ( / ( - v0 1 ) 4 ) ( * v1 2 ) ) ),1,42
4914,( == 0 ( - ( + 0 ( - 12 ( * ( max ( min v0 3 ) 2 ) 4 ) ) ) 1 ) ),0,78
4915,( == ( + ( / v0 4 ) ( * v1 16 ) ) ( + ( / v0 4 ) ( * v1 16 ) ) ),1,42
4916,( == ( - v0 ( * ( + ( * v1 32 ) v2 ) 4 ) ) ( - v0 ( * ( + ( * v1 32 ) v2 ) 4 ) ) ),1,39
4917,( == ( min ( + ( * v0 1008 ) 993 ) v1 ) ( min ( + ( * v0 1008 ) 993 ) v1 ) ),1,81
4918,( == ( + ( / ( - ( / ( - ( + v0 v1 ) 1 ) 4 ) ( / v1 4 ) ) 64 ) 1 ) ( + ( / ( - ( / ( - ( + v0 v1 ) 1 ) 4 ) ( / v1 4 ) ) 64 ) 1 ) ),1,80
4919,( == ( + ( * v0 3 ) ( + ( * v1 64 ) ( + ( * v2 128 ) v3 ) ) ) ( + ( * v0 3 ) ( + ( * v1 64 ) ( + ( * v2 128 ) v3 ) ) ) ),1,71
4920,( == ( + ( * v0 256 ) ( + ( * v1 504 ) v2 ) ) ( + ( * v0 256 ) ( + ( * v1 504 ) v2 ) ) ),1,65
4921,( == ( - ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + ( * v2 4 ) v3 ) ) ( - ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + ( * v2 4 ) v3 ) ) ),1,65
4922,( == ( + ( * v0 127 ) ( + ( * v1 4 ) ( + v2 v3 ) ) ) ( + ( * v0 127 ) ( + ( * v1 4 ) ( + v2 v3 ) ) ) ),1,50
4923,( == ( / ( + v0 127 ) 128 ) ( / ( + v0 127 ) 128 ) ),1,43
4924,( == ( - v0 ( * ( + ( * v1 32 ) v2 ) 4 ) ) ( - v0 ( * ( + ( * v1 32 ) v2 ) 4 ) ) ),1,48
4925,( == ( / ( + v0 518 ) 504 ) ( / ( + v0 518 ) 504 ) ),1,31
4926,( == ( + ( min ( * v0 16 ) 127 ) ( + v1 v2 ) ) ( + ( min ( * v0 16 ) 127 ) ( + v1 v2 ) ) ),1,37
4927,( == ( * ( / ( min ( * v0 64 ) 436 ) 4 ) 4 ) ( min ( * v0 64 ) 436 ) ),1,96
4928,( == ( - v0 ( * ( + ( * v1 8 ) v2 ) 4 ) ) ( - v0 ( * ( + ( * v1 8 ) v2 ) 4 ) ) ),1,44
4929,( == ( + ( min ( * v0 4 ) 46 ) ( + ( * v1 32 ) ( + v2 v3 ) ) ) ( + ( min ( * v0 4 ) 46 ) ( + ( * v1 32 ) ( + v2 v3 ) ) ) ),1,54
4930,( == ( - v0 ( * v1 252 ) ) ( - v0 ( * v1 252 ) ) ),1,28
4931,( == ( + ( min ( * v0 72 ) 71 ) ( + ( min ( * v1 125 ) ( - v2 125 ) ) v3 ) ) ( + ( min ( * v0 72 ) 71 ) ( + ( min ( * v1 125 ) ( - v2 125 ) ) v3 ) ) ),1,83
4932,( == ( min ( + ( * v0 4 ) ( + ( * v1 126 ) v2 ) ) ( + ( + v2 v3 ) 14 ) ) ( min ( + ( * v0 4 ) ( + ( * v1 126 ) v2 ) ) ( + ( + v2 v3 ) 14 ) ) ),1,51
4933,( == ( / ( + ( - ( / ( + ( + v0 v1 ) 31 ) 4 ) ( / v1 4 ) ) 257 ) 255 ) ( / ( + ( - ( / ( + ( + v0 v1 ) 31 ) 4 ) ( / v1 4 ) ) 257 ) 255 ) ),1,71
4934,( == ( - v0 ( * ( + ( * v1 8 ) v2 ) 4 ) ) ( - v0 ( * ( + ( * v1 8 ) v2 ) 4 ) ) ),1,38
4935,( != ( + v0 1 ) 0 ),0,442
4936,( == ( / ( + v0 266 ) 252 ) ( / ( + v0 266 ) 252 ) ),1,29
4937,( == ( - ( / ( + v0 14 ) 64 ) ( * v1 2 ) ) ( - ( / ( + v0 14 ) 64 ) ( * v1 2 ) ) ),1,44
4938,( == ( max ( - 2010 ( max v0 2008 ) ) ( - 10 ( max ( min v0 10 ) 8 ) ) ) ( max ( - 2010 ( max v0 2008 ) ) ( - 10 ( max ( min v0 10 ) 8 ) ) ) ),1,77
4939,( == ( min ( max ( / ( - 234 ( + ( * ( / v0 5 ) 672 ) v1 ) ) 225 ) 0 ) ( / ( + ( min v2 657 ) 242 ) 225 ) ) ( min ( max ( / ( - 234 ( + ( * ( / v0 5 ) 672 ) v1 ) ) 225 ) 0 ) ( / ( + ( min v2 657 ) 242 ) 225 ) ) ),1,83
4940,( == ( min ( + ( + ( * v0 508 ) ( + ( * v1 1004 ) v2 ) ) 496 ) ( + ( min ( + ( * v1 1004 ) 997 ) v3 ) v2 ) ) ( min ( + ( + ( * v0 508 ) ( + ( * v1 1004 ) v2 ) ) 496 ) ( + ( min ( + ( * v1 1004 ) 997 ) v3 ) v2 ) ) ),1,64
4941,( == ( * ( / ( * v0 -256 ) 4 ) 4 ) ( * v0 -256 ) ),1,31
4942,( == ( min ( + ( * v0 259 ) ( + ( max ( * v1 500 ) -15 ) ( + v2 v3 ) ) ) ( + ( + ( * v1 500 ) ( + v2 v3 ) ) 244 ) ) ( min ( + ( * v0 259 ) ( + ( max ( * v1 500 ) -15 ) ( + v2 v3 ) ) ) ( + ( + ( * v1 500 ) ( + v2 v3 ) ) 244 ) ) ),1,130
4943,( == ( - ( min ( + ( + ( min ( * v0 252 ) 753 ) ( + ( * v1 1005 ) v2 ) ) 242 ) ( + v3 v2 ) ) ( + ( * v0 252 ) ( + ( * v4 4 ) ( + ( * v1 1005 ) v2 ) ) ) ) ( - ( min ( + ( + ( min ( * v0 252 ) 753 ) ( + ( * v1 1005 ) v2 ) ) 242 ) ( + v3 v2 ) ) ( + ( * v0 252 ) ( + ( * v4 4 ) ( + ( * v1 1005 ) v2 ) ) ) ) ),1,151
4944,( < ( + ( + ( * v0 2 ) v1 ) v2 ) ( + ( + ( * v0 2 ) v1 ) ( + v2 1 ) ) ),1,58
4945,( == ( - ( min ( - ( - ( + v0 v1 ) ( * v2 128 ) ) ( * v3 64 ) ) ( + v1 54 ) ) ( + ( * v4 4 ) ( + ( * v5 36 ) v1 ) ) ) ( - ( min ( - ( - ( + v0 v1 ) ( * v2 128 ) ) ( * v3 64 ) ) ( + v1 54 ) ) ( + ( * v4 4 ) ( + ( * v5 36 ) v1 ) ) ) ),1,84
4946,( >= ( * ( + ( * v0 2 ) v1 ) 2 ) ( - ( + ( * ( + ( * v0 2 ) v1 ) 2 ) 2 ) 1 ) ),0,68
4947,( == ( / ( + v0 667 ) 668 ) ( / ( + v0 667 ) 668 ) ),1,25
4948,( == ( min ( + ( * v0 1000 ) 1000 ) v1 ) ( min ( + ( * v0 1000 ) 1000 ) v1 ) ),1,42
4949,( == ( - ( min ( - ( + v0 v1 ) ( * v2 252 ) ) ( + v1 252 ) ) ( + ( * v3 4 ) v1 ) ) ( - ( min ( - ( + v0 v1 ) ( * v2 252 ) ) ( + v1 252 ) ) ( + ( * v3 4 ) v1 ) ) ),1,45
4950,( == ( max ( min ( max ( / ( - 13 v0 ) 4 ) 0 ) ( / ( + v1 21 ) 4 ) ) ( + ( / ( min ( - 2006 v0 ) ( + v1 14 ) ) 4 ) 1 ) ) ( max ( min ( max ( / ( - 13 v0 ) 4 ) 0 ) ( / ( + v1 21 ) 4 ) ) ( + ( / ( min ( - 2006 v0 ) ( + v1 14 ) ) 4 ) 1 ) ) ),1,92
4951,( == ( / ( + v0 667 ) 668 ) ( / ( + v0 667 ) 668 ) ),1,23
4952,( == ( + ( * v0 4 ) ( + ( * v1 256 ) v2 ) ) ( + ( * v0 4 ) ( + ( * v1 256 ) v2 ) ) ),1,33
4953,( == ( / ( + v0 506 ) 502 ) ( / ( + v0 506 ) 502 ) ),1,30
4954,( == ( / ( + v0 127 ) 128 ) ( / ( + v0 127 ) 128 ) ),1,30
4955,( == ( min ( + ( * v0 4 ) ( + ( max ( * v1 16 ) -3 ) ( + v2 v3 ) ) ) ( + ( + ( * v1 16 ) ( + v2 v3 ) ) 12 ) ) ( min ( + ( * v0 4 ) ( + ( max ( * v1 16 ) -3 ) ( + v2 v3 ) ) ) ( + ( + ( * v1 16 ) ( + v2 v3 ) ) 12 ) ) ),1,80
4956,( == ( / ( + v0 249 ) 250 ) ( / ( + v0 249 ) 250 ) ),1,182
4957,( >= ( / ( + v0 10 ) 1008 ) ( - ( + ( / ( + v0 10 ) 1008 ) ( / ( + ( % ( + v0 10 ) 1008 ) 1007 ) 1008 ) ) 1 ) ),1,81
4958,( == ( + ( * v0 504 ) ( + ( * v1 4 ) v2 ) ) ( + ( * v0 504 ) ( + ( * v1 4 ) v2 ) ) ),1,48
4959,( == ( - v0 ( * ( / v1 9 ) 672 ) ) ( - v0 ( * ( / v1 9 ) 672 ) ) ),1,48
4960,( == ( + ( + ( + ( * ( / ( + ( min ( + ( * v0 -1000 ) v1 ) 1000 ) 9 ) 508 ) 508 ) ( * v0 1000 ) ) v2 ) ( + ( min ( - v1 ( * v0 1000 ) ) -6 ) ( * ( min ( / ( + ( min ( - v1 ( * v0 1000 ) ) 1000 ) 9 ) 4 ) 126 ) 4 ) ) ) ( + ( + ( + ( * ( / ( + ( min ( + ( * v0 -1000 ) v1 ) 1000 ) 9 ) 508 ) 508 ) ( * v0 1000 ) ) v2 ) ( + ( min ( - v1 ( * v0 1000 ) ) -6 ) ( * ( min ( / ( + ( min ( - v1 ( * v0 1000 ) ) 1000 ) 9 ) 4 ) 126 ) 4 ) ) ) ),1,119
4961,( == ( - ( min ( - ( + v0 v1 ) ( * v2 1000 ) ) ( + v1 498 ) ) ( + ( * v3 4 ) v1 ) ) ( - ( min ( - ( + v0 v1 ) ( * v2 1000 ) ) ( + v1 498 ) ) ( + ( * v3 4 ) v1 ) ) ),1,62
4962,( == ( - v0 ( * v1 63 ) ) ( - v0 ( * v1 63 ) ) ),1,23
4963,( == ( max ( min ( max ( / ( + ( - ( max v0 0 ) v1 ) 13 ) 4 ) 0 ) ( / ( + v2 21 ) 4 ) ) ( + ( / ( min ( min ( - 2006 v1 ) ( + ( min ( min ( - ( + v3 v0 ) v1 ) ( + ( min ( - 1992 v1 ) v2 ) 8 ) ) ( + ( min ( - ( + v3 v0 ) v1 ) ( + ( min ( - 1995 v1 ) v2 ) 5 ) ) 3 ) ) 6 ) ) ( + v2 17 ) ) 4 ) 1 ) ) ( max ( min ( max ( / ( + ( - ( max v0 0 ) v1 ) 13 ) 4 ) 0 ) ( / ( + v2 21 ) 4 ) ) ( + ( / ( min ( min ( - 2006 v1 ) ( + ( min ( min ( - ( + v3 v0 ) v1 ) ( + ( min ( - 1992 v1 ) v2 ) 8 ) ) ( + ( min ( - ( + v3 v0 ) v1 ) ( + ( min ( - 1995 v1 ) v2 ) 5 ) ) 3 ) ) 6 ) ) ( + v2 17 ) ) 4 ) 1 ) ) ),1,205
4964,( == 0 ( - ( + 0 ( - 0 ( * ( max ( min v0 0 ) -1 ) 4 ) ) ) 1 ) ),0,72
4965,( == ( * ( / ( * v0 -252 ) 2 ) 2 ) ( * v0 -252 ) ),1,35
4966,( == ( + ( / v0 4 ) ( / ( + ( % v0 4 ) 3 ) 4 ) ) ( + ( / v0 4 ) ( / ( + ( % v0 4 ) 3 ) 4 ) ) ),1,38
4967,( == ( * ( / ( + ( max ( min ( + ( * v1 -32 ) v2 ) 32 ) 0 ) ( * v1 32 ) ) 4 ) 4 ) ( + ( max ( min ( + ( * v1 -32 ) v2 ) 32 ) 0 ) ( * v1 32 ) ) ),0,1652
4968,( == ( max ( min ( min ( + v0 v1 ) ( + v2 264 ) ) 2000 ) ( min ( max ( max ( + v2 5 ) v1 ) 0 ) ( + v2 264 ) ) ) ( max ( min ( min ( + v0 v1 ) ( + v2 264 ) ) 2000 ) ( min ( max ( max ( + v2 5 ) v1 ) 0 ) ( + v2 264 ) ) ) ),1,68
4969,( == ( + ( * ( + ( * v0 9 ) v1 ) 4 ) ( + v2 v3 ) ) ( + ( * ( + ( * v0 9 ) v1 ) 4 ) ( + v2 v3 ) ) ),1,42
4970,( == ( / ( + v0 1007 ) 1003 ) ( / ( + v0 1007 ) 1003 ) ),1,31
4971,( == ( min ( / ( + ( + v0 v1 ) 31 ) 4 ) ( - ( + ( / v1 4 ) ( * ( / ( + v2 6 ) 4 ) 4 ) ) 3 ) ) ( min ( / ( + ( + v0 v1 ) 31 ) 4 ) ( - ( + ( / v1 4 ) ( * ( / ( + v2 6 ) 4 ) 4 ) ) 3 ) ) ),1,91
4972,( == ( max ( - -16 ( max ( min ( - v0 ( * v1 1008 ) ) 993 ) -14 ) ) ( - ( max ( min ( - ( * v1 1008 ) v0 ) 14 ) -993 ) 16 ) ) ( max ( - -16 ( max ( min ( - v0 ( * v1 1008 ) ) 993 ) -14 ) ) ( - ( max ( min ( - ( * v1 1008 ) v0 ) 14 ) -993 ) 16 ) ) ),1,88
4973,( == ( * ( / ( * v0 -36 ) 4 ) 4 ) ( * v0 -36 ) ),1,34
4974,( == ( - ( min ( + ( * v0 8 ) v1 ) ( + ( - ( + v2 v1 ) ( * v3 126 ) ) 2 ) ) ( + ( * v0 8 ) ( + ( * v4 4 ) v1 ) ) ) ( - ( min ( + ( * v0 8 ) v1 ) ( + ( - ( + v2 v1 ) ( * v3 126 ) ) 2 ) ) ( + ( * v0 8 ) ( + ( * v4 4 ) v1 ) ) ) ),1,77
4975,( == ( - ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + ( / v1 4 ) v2 ) ) ( - ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + ( / v1 4 ) v2 ) ) ),1,73
4976,( == ( min ( - ( / ( + ( + v0 v1 ) 43 ) 4 ) ( / v1 4 ) ) ( + v2 3 ) ) ( min ( - ( / ( + ( + v0 v1 ) 43 ) 4 ) ( / v1 4 ) ) ( + v2 3 ) ) ),1,65
4977,( == ( min ( + ( + ( * v0 256 ) ( + ( * v1 502 ) v2 ) ) 241 ) ( + v2 v3 ) ) ( min ( + ( + ( * v0 256 ) ( + ( * v1 502 ) v2 ) ) 241 ) ( + v2 v3 ) ) ),1,58
4978,( == ( min ( + ( min ( + ( * v0 1004 ) 997 ) v1 ) v2 ) ( + ( + ( * v3 508 ) ( + ( * v0 1004 ) v2 ) ) 496 ) ) ( min ( + ( min ( + ( * v0 1004 ) 997 ) v1 ) v2 ) ( + ( + ( * v3 508 ) ( + ( * v0 1004 ) v2 ) ) 496 ) ) ),1,80
4979,( == ( + ( * v0 252 ) ( + ( * v1 504 ) ( + ( * v2 1008 ) ( + ( * v3 4 ) v4 ) ) ) ) ( + ( * v0 252 ) ( + ( * v1 504 ) ( + ( * v2 1008 ) ( + ( * v3 4 ) v4 ) ) ) ) ),1,54
4980,( == ( - ( / ( + v0 9 ) 4 ) ( * ( + ( * v1 2 ) v2 ) 16 ) ) ( - ( / ( + v0 9 ) 4 ) ( * ( + ( * v1 2 ) v2 ) 16 ) ) ),1,54
4981,( == ( - v0 ( * v1 128 ) ) ( - v0 ( * v1 128 ) ) ),1,65
4982,( == ( - v0 ( * v1 252 ) ) ( - v0 ( * v1 252 ) ) ),1,25
4983,( == ( min ( max ( / ( + ( - ( max v0 0 ) v1 ) 13 ) 4 ) 0 ) ( / ( + v2 21 ) 4 ) ) ( min ( max ( / ( + ( - ( max v0 0 ) v1 ) 13 ) 4 ) 0 ) ( / ( + v2 21 ) 4 ) ) ),1,60
4984,( == ( / ( + v0 690 ) 673 ) ( / ( + v0 690 ) 673 ) ),1,32
4985,( == ( min ( max ( min ( + v0 v1 ) 2006 ) 7 ) ( + ( * v2 4 ) v3 ) ) ( min ( max ( min ( + v0 v1 ) 2006 ) 7 ) ( + ( * v2 4 ) v3 ) ) ),1,66
4986,( == ( min ( + ( * v0 4 ) v1 ) ( + v2 14 ) ) ( min ( + ( * v0 4 ) v1 ) ( + v2 14 ) ) ),1,112
4987,( == ( + ( min ( * v0 72 ) 71 ) ( + v1 v2 ) ) ( + ( min ( * v0 72 ) 71 ) ( + v1 v2 ) ) ),1,69
4988,( == ( / ( + v0 255 ) 251 ) ( / ( + v0 255 ) 251 ) ),1,593
4989,( == ( * ( / ( * v0 -64 ) 4 ) 4 ) ( * v0 -64 ) ),1,67
4990,( == ( - ( / v0 4 ) ( * ( + ( * v1 2 ) v2 ) 16 ) ) ( - ( / v0 4 ) ( * ( + ( * v1 2 ) v2 ) 16 ) ) ),1,53
4991,( >= ( / ( + v0 15 ) 672 ) ( - ( + ( / ( + v0 15 ) 672 ) ( / ( + ( % ( + v0 15 ) 672 ) 671 ) 672 ) ) 1 ) ),1,73
4992,( == ( min ( + ( * v0 4 ) ( + ( * v1 508 ) v2 ) ) ( + v3 11 ) ) ( min ( + ( * v0 4 ) ( + ( * v1 508 ) v2 ) ) ( + v3 11 ) ) ),1,69
4993,( == 0 ( - ( + 0 ( - 18 ( * ( max ( min v0 2 ) 1 ) 9 ) ) ) 1 ) ),0,56
4994,( == ( - v0 ( * v1 4 ) ) ( - v0 ( * v1 4 ) ) ),1,4888
