 (((((((v0 + v1) + -1)/250) - (v1/250)) + 3)/2) == ((((((v0 + v1) + -1)/250) - (v1/250)) + 3)/2));1;65
 (((((v0 + v1) + -1)/63) - v2) == ((((v0 + v1) + -1)/63) - v2));1;73
 ((((max(min(((v0 + v1) + 135)/64, 31), 0) - max(min(v1/64, 36), 5)) + 16)/11) == (((max(min(((v0 + v1) + 135)/64, 31), 0) - max(min(v1/64, 36), 5)) + 16)/11));1;307
 (max(min(1999, (((v1*4) + v2) + 4) - 1) + 1, min(max(0, (v1*4) + v2), 4 + ((v1*4) + v2))) <= min(max(0, (v1*4) + v2), 4 + ((v1*4) + v2)));0;1310
 (min(((v0/8) + v1)*8, v2 + 229) == min(((v0/8) + v1)*8, v2 + 229));1;76
 (min(max(min((((v0 + v1) + 31)/32)*32, 1986), -13) - max(min((v1/32)*32, 2044), 45), v2) == min(max(min((((v0 + v1) + 31)/32)*32, 1986), -13) - max(min((v1/32)*32, 2044), 45), v2));1;228
 (min(((v0*126) + v1) + 126, v2) == min(((v0*126) + v1) + 126, v2));1;51
 ((min(max(v0, -1)*4, -1) + -9) >= (((min(max(v0, -1)*4, -1) + -9) + (12 - min(max(v0, -1)*4, -1))) - 1));0;101
 (min(min(v0, 2055) + (v1*4), max(v0, -7) + 65) == min(min(v0, 2055) + (v1*4), max(v0, -7) + 65));1;61
 ((((v0*2) + v1)*4) == (((v0*2) + v1)*4));1;80
 (min(max(min(v0, 249), 0), v1 + -4) == min(max(min(v0, 249), 0), v1 + -4));1;31
 ((((max(min(((v0 + v1) + 7)/8, 249), 0) - max(min(v1/8, 249), 0)) + 128)/126) == (((max(min(((v0 + v1) + 7)/8, 249), 0) - max(min(v1/8, 249), 0)) + 128)/126));1;240
 (((((((v0 + v1) + 135)/64) - (v1/64))/5) + 2) == ((((((v0 + v1) + 135)/64) - (v1/64))/5) + 2));1;89
 (((max(min(v0/4, 499), 0) + (v1*8)) - min(max(min(((v2 + v0) + 3)/4, 499), 0) - (v3*32), max(min(v0/4, 499), 0) + 28)) == ((max(min(v0/4, 499), 0) + (v1*8)) - min(max(min(((v2 + v0) + 3)/4, 499), 0) - (v3*32), max(min(v0/4, 499), 0) + 28)));1;136
 ((((max(min(v0 + v1, 2000), 1) - max(min(v1, 1999), 0)) + 666)/667) == (((max(min(v0 + v1, 2000), 1) - max(min(v1, 1999), 0)) + 666)/667));1;143
 (min((v0*8) + v1, max(v2, 0) + 10) == min((v0*8) + v1, max(v2, 0) + 10));1;34
 (((min(v0*29, 56) + (min(v1*15, 14) + (min(v2*2, 13) + v3))) + v4) < ((min(v0*29, 56) + (min(v1*15, 14) + (min(v2*2, 13) + (v3 + 1)))) + v4));1;152
 ((max(min(((v0 + v1) + 7)/8, 249), 0) - ((v2*8) + v3)) == (max(min(((v0 + v1) + 7)/8, 249), 0) - ((v2*8) + v3)));1;86
 (min(((v0 + v1) + -1)/8, v2 + 13) == min(((v0 + v1) + -1)/8, v2 + 13));1;39
 (((((v0 + v1) + 251)/2) - ((v2*4) + (((v0 + v1)/2) + (v3*12)))) == ((((v0 + v1) + 251)/2) - ((v2*4) + (((v0 + v1)/2) + (v3*12)))));1;47
 (min(max(max(((v0 - v1) + 3)/4, min(min(((21 - v1)/4) + (v2*2), (((v3 + v0) - v1)/4) + -1), ((min((v2*8) + 22, v3 + v0) - v1) + -1)/4) + 1), 0), v4) == min(max(max(((v0 - v1) + 3)/4, min(min(((21 - v1)/4) + (v2*2), (((v3 + v0) - v1)/4) + -1), ((min((v2*8) + 22, v3 + v0) - v1) + -1)/4) + 1), 0), v4));1;208
 (max(min(min(min(min(min(min(min(min((max(min(((v2 + v3) + -1)/63, 31), 0) - v4) + 2, 30 - v4), 30 - v4), 30 - v4), min(((v0 + v1) + -25)/64, 30) - v4), min(((v0 + v1) + -25)/64, 30) - v4), min(((v0 + v1) + 31)/64, 31) - v4), min(((v0 + v1) + 31)/64, 31) - v4), (0 + 9) - 1) + 1, min(max(max(max(max(max(max(max(0 - v4, 0 - v4), 1 - v4), 1 - v4), 1 - v4), max((v1 + 95)/64, 1) - v4), max((v1 + 95)/64, 1) - v4), 0), 9 + 0)) <= min(max(max(max(max(max(max(max(0 - v4, 0 - v4), 1 - v4), 1 - v4), 1 - v4), max((v1 + 95)/64, 1) - v4), max((v1 + 95)/64, 1) - v4), 0), 9 + 0));0;2650
 ((((((((v0 + v1) + 62)/63) - (v1/63))*8) + 98)/89) == (((((((v0 + v1) + 62)/63) - (v1/63))*8) + 98)/89));1;79
 (((((((uint1)1 && ((((0*4) + v0) + 0) <= (((0*4) + v0) + 0))) && ((((7*4) + v0) + 3) >= (((7*4) + v0) + 3))) && ((v1 + v2) <= (v1 + v2))) && ((v1 + v2) >= (v1 + v2))) && (0 <= 0)) && (6 >= 6));1;138
 ((max(min(((v0 + v1) + 47)/16, 124), 0) - ((v2*2) + v3)) == (max(min(((v0 + v1) + 47)/16, 124), 0) - ((v2*2) + v3)));1;83
 (max(min((v0 + v1)/8, 249), (max(min((v0 + v1)/8, 249), 0) + -18) + 18) == max(min((v0 + v1)/8, 249), (max(min((v0 + v1)/8, 249), 0) + -18) + 18));1;104
 (0 == ((0 + ((min((max(min((((v0 + v1) + -1)/63)*8, 244), -5) - (v2*16)) - max(min((v1/63)*8, 285), 36), -26)*2) + 86)) - 1));0;239
 ((((max((((v0 + v1) + 15)/16)*8, 995) - (v2*32)) - (v3*12)) - min((v1/16)*8, 4)) == (((max((((v0 + v1) + 15)/16)*8, 995) - (v2*32)) - (v3*12)) - min((v1/16)*8, 4)));1;94
 (((((((uint1)1 && ((((v0*4) + v1) + 0) <= (((v0*4) + 0) + v1))) && ((((v0*4) + v1) + 3) >= (((v0*4) + ((4 + 0) - 1)) + v1))) && ((((v2*125) + v3) + v4) <= (((v2*125) + v3) + v4))) && ((((v2*125) + v3) + v4) >= (((v2*125) + v3) + v4))) && (v5 <= v5)) && (v5 >= v5));1;163
 (((v0*126) + ((v1*252) + v2)) == ((v0*126) + ((v1*252) + v2)));1;40
 (min(max(min(v0, 249), 0), v1 + -4) == min(max(min(v0, 249), 0), v1 + -4));1;46
 (min(v0*4, ((max(((v1 + v2) + 7)/8, 255)/16)*16) + 35) == min(v0*4, ((max(((v1 + v2) + 7)/8, 255)/16)*16) + 35));1;86
 (((min(max(v0, 0) - (v1*4), ((v2*64) + v3) + 3)*-2) + ((((v2*64) + v3)*2) + v4)) == ((min(max(v0, 0) - (v1*4), ((v2*64) + v3) + 3)*-2) + ((((v2*64) + v3)*2) + v4)));1;105
 ((((((v0 + v1) + 11)/2) - (v2*338)) - (v1/2)) == (((((v0 + v1) + 11)/2) - (v2*338)) - (v1/2)));1;35
 (v0 == ((v0 + 2) - 1));0;711
 ((((max(min(v0 + v1, 1992), -7) - max(min(v1, 2009), 10)) + 267)/250) == (((max(min(v0 + v1, 1992), -7) - max(min(v1, 2009), 10)) + 267)/250));1;131
 (min(((v0 + v1) + 31)/4, v2 + 13) == min(((v0 + v1) + 31)/4, v2 + 13));1;58
 (((v0 - max(min((v1/63)*8, 285), 36))*2) == ((v0 - max(min((v1/63)*8, 285), 36))*2));1;66
 ((max(v0, 9) - min(v1, 2007)) == (max(v0, 9) - min(v1, 2007)));1;46
 (((v0*131) + ((v1/65)*8)) == ((v0*131) + ((v1/65)*8)));1;69
 (((((max(v0, 0) - v1)*8) + 854)/828) == ((((max(v0, 0) - v1)*8) + 854)/828));1;59
 ((((v0*128)/32)*32) == (v0*128));1;20
 (((v0 - (v1*8)) - (v2/65)) == ((v0 - (v1*8)) - (v2/65)));1;39
 (min(((v0 + v1) + 499)/8, v2 + 31) == min(((v0 + v1) + 499)/8, v2 + 31));1;73
 ((max(min(v0/2, 1003)*2, 7) + (v1*126)) == (max(min(v0/2, 1003)*2, 7) + (v1*126)));1;81
 (min((v0*96) + 92, v1) == min((v0*96) + 92, v1));1;292
 (((min(min(v1*8, 4) + (((v2/65)*8) + 72), (v3*-84) + ((((v4 + v2) + -1)/65)*8))/4)*4) == min(min(v1*8, 4) + (((v2/65)*8) + 72), (v3*-84) + ((((v4 + v2) + -1)/65)*8)));0;1574
 ((((max(min(((v0 + v1) + -1)/65, 29), -2) - max(min(v1/65, 31), 0)) + 10)/8) == (((max(min(((v0 + v1) + -1)/65, 29), -2) - max(min(v1/65, 31), 0)) + 10)/8));1;193
 (min(37 - (max(v0*2, 71)/2), max((72 - max(v0*2, 71))/2, 36 - (max(v0*2, 71)/2)) + 1) == min(37 - (max(v0*2, 71)/2), max((72 - max(v0*2, 71))/2, 36 - (max(v0*2, 71)/2)) + 1));1;108
 (min((min((v0*63) + v1, 249)*4) + v2, max(min((((v3 + v4) + 63)/32)*32, 1994), -5) + 196) == min((min((v0*63) + v1, 249)*4) + v2, max(min((((v3 + v4) + 63)/32)*32, 1994), -5) + 196));1;109
 ((min(v0*288, v1 + -288) + ((v2*96) + v3)) == (min(v0*288, v1 + -288) + ((v2*96) + v3)));1;49
 ((((v0*-128)/16)*16) == (v0*-128));1;45
 (((min(v0*2, 123) + v1) + v2) < ((min(v0*2, 123) + (v1 + 1)) + v2));1;877
 (((max(min((v2*-252) + max(max(-3 - (min(((v3 + v4) + -1)/4, ((v4/4) + (v5*125)) + 124)*4), (min(((v3 + v4) + -1)/4, ((v4/4) + (v5*125)) + 124)*4) + -2495), 0), -248), -500)/4)*4) == max(min((v2*-252) + max(max(-3 - (min(((v3 + v4) + -1)/4, ((v4/4) + (v5*125)) + 124)*4), (min(((v3 + v4) + -1)/4, ((v4/4) + (v5*125)) + 124)*4) + -2495), 0), -248), -500));0;2574
 (((max(min(min((((v0 + v1)/8) + (v2*7)) + 1, v3) + v4, 251), 2)*8) + ((v5*4) + v6)) == ((max(min(min((((v0 + v1)/8) + (v2*7)) + 1, v3) + v4, 251), 2)*8) + ((v5*4) + v6)));1;93
 ((max(min(min(v0*8, v1 + 56), 2058), 59) + (((v2 + 69)/4)*4)) == (max(min(min(v0*8, v1 + 56), 2058), 59) + (((v2 + 69)/4)*4)));1;88
 ((min((max(min(v0, 2002), 3) + 29)/16, (max(min(v1 + v0, 1999), 0)/16) - (v2*4)) - ((max(min(v0, 2002), 3) + -3)/16)) == (min((max(min(v0, 2002), 3) + 29)/16, (max(min(v1 + v0, 1999), 0)/16) - (v2*4)) - ((max(min(v0, 2002), 3) + -3)/16)));1;137
 (min((v0*12) + v1, v2 + 98) == min((v0*12) + v1, v2 + 98));1;41
 ((min(v0, 1) + ((v1*3) + v2)) == (min(v0, 1) + ((v1*3) + v2)));1;38
 ((max(min(v0, 499), 0) + (v1*4)) == (max(min(v0, 499), 0) + (v1*4)));1;38
 (min((min(v0*12, 8) + v1) + 1, v2) == min((min(v0*12, 8) + v1) + 1, v2));1;63
 ((((max(min((((v0 + v1) + 63)/32)*32, 1994), -5) - max(min((v1/32)*32, 2193), 194)) + 456)/251) == (((max(min((((v0 + v1) + 63)/32)*32, 1994), -5) - max(min((v1/32)*32, 2193), 194)) + 456)/251));1;214
 (((((v0*16) + v1)*2) + -558) == ((((((v0*16) + v1)*2) + -558) + ((max(v0*16, 79)*-2) + 194)) - 1));0;131
 (((v0*8) + -1) == ((((v0*8) + -1) + (((v1 - v0)*8) + 20)) - 1));0;91
 (((v0 + 251)/252) == ((v0 + 251)/252));1;694
 (((((max(((v0 + v1) + 7)/8, 255)/16) - (min(v1/8, 0)/16)) + 11)/9) == ((((max(((v0 + v1) + 7)/8, 255)/16) - (min(v1/8, 0)/16)) + 11)/9));1;87
 ((min((((v0 + v1) + 1)/2) - (v2*504), (v1/2) + 503) - ((v3*4) + ((v1/2) + (v4*252)))) == (min((((v0 + v1) + 1)/2) - (v2*504), (v1/2) + 503) - ((v3*4) + ((v1/2) + (v4*252)))));1;96
 ((max((v0*84) - v1, -84) + (v2*4)) == (max((v0*84) - v1, -84) + (v2*4)));1;61
 (min(80 - (((v0*5) + ((v1*3) + v2))*4), 19 - (((v1*3) + v2)*4)) == min(80 - (((v0*5) + ((v1*3) + v2))*4), 19 - (((v1*3) + v2)*4)));1;86
 (((max(min(((v0 + v1) + 7)/8, 249), 0) - (v2*63)) - max(min(v1/8, 256), 7)) == ((max(min(((v0 + v1) + 7)/8, 249), 0) - (v2*63)) - max(min(v1/8, 256), 7)));1;95
 ((((v0*4) + v1) - (((v2 + v3) + -1)/8)) == (((v0*4) + v1) - (((v2 + v3) + -1)/8)));1;51
 ((((v0 - v1) + 28)/17) == (((v0 - v1) + 28)/17));1;53
 ((((v0 - v1) + 83)/47) != 0);0;469
 ((((max(min((((v0 + v1) + -1)/63)*64, 1938), -61) - max(min((v1/63)*64, 2044), 45)) + 606)/500) == (((max(min((((v0 + v1) + -1)/63)*64, 1938), -61) - max(min((v1/63)*64, 2044), 45)) + 606)/500));1;243
 (((((((v0 + v1)/250) - (v1/250))*64) + 267)/260) == ((((((v0 + v1)/250) - (v1/250))*64) + 267)/260));1;59
 (((min(v0 - v1, 2) + 13)/4) == ((min(v0 - v1, 2) + 13)/4));1;55
 ((((v0*8000)/8)*8) == (v0*8000));1;62
 (min(v0*8, v1 + 383) == min(v0*8, v1 + 383));1;35
 (((max(min(((v0 + v1) + 7)/8, 249), 0)*2) - ((v2*2) + ((v3*2) + v4))) == ((max(min(((v0 + v1) + 7)/8, 249), 0)*2) - ((v2*2) + ((v3*2) + v4))));1;92
 (((((((uint1)1 && ((max((((min(v0, 4) + v1) + -4)/63)*64, min(v2*-64, 96) + (((((min(v0, 4) + v1) + -4)/63) + v2)*64)) + -45) <= (((((((min(v0, 4) + v1) + -4)/63)*8) + -5)*8) + max(min(v2*-64, 96) + -101, -5)))) && (((((((min(v0, 4) + v1) + -4)/63) + v2)*64) + 61) >= ((((((v2*8) + 13) + (((((min(v0, 4) + v1) + -4)/63)*8) + -5)) - 1)*8) + 5))) && ((max(v3*64, (v4*8) + 43) + -45) <= ((v4*8) + -5))) && (((v4*8) + 5) >= ((v4*8) + ((11 + -5) - 1)))) && (((((v5*2) + v6)*4) + 0) <= (((v5*2) + v6)*4))) && (((((v5*2) + v6)*4) + 3) >= ((((v5*2) + v6)*4) + 3)));0;558
 (min(((v0*68) + v1) + 64, v2) == min(((v0*68) + v1) + 64, v2));1;51
 ((max(v0 + v1, 2000) - ((((v2*8) + v3)*4) + v4)) == (max(v0 + v1, 2000) - ((((v2*8) + v3)*4) + v4)));1;72
 (max((((v0 - v1)*8) + 44)/1044, 0) >= ((max((((v0 - v1)*8) + 44)/1044, 0) + (((((v0 - v1)*8) + 1091)/1044) - max((((v0 - v1)*8) + 44)/1044, 0))) - 1));0;1565
 (((v0*4) + v1) == ((((v0*4) + v1) + (63 - max(v0*4, 59))) - 1));0;114
 ((min((max(min(((v0 + v1) + 1)/2, 999), 0) - (v2*4)) - max(min(v1/2, 999), 0), 3) + 1) == (min((max(min(((v0 + v1) + 1)/2, 999), 0) - (v2*4)) - max(min(v1/2, 999), 0), 3) + 1));1;122
 ((v0 + -2) >= (((v0 - 1) + 3) + 1));0;50
 (min((max(min(v0 + v1, 2000), 1) - max(min(v1, 1999), 0)) + 1, v2) == min((max(min(v0 + v1, 2000), 1) - max(min(v1, 1999), 0)) + 1, v2));1;130
 (max(-1245 - ((max(v0, 0) - v1)*8), ((max(v0, 0) - v1)*8) + 10) >= 0);0;872
 (((max(v0, 0) - v1) + 1) != 0);0;427
 (min(((v0 + v1) + 1)/2, (min(v2*64, 440) + v3) + 63) == min(((v0 + v1) + 1)/2, (min(v2*64, 440) + v3) + 63));1;71
 (((v0*12) + ((v1*3) + (max(min(min(v2*32, 223) + v3, 1244), 245) - max(min(min(v2*32, 223) + v3, 1213), 214)))) == ((v0*12) + ((v1*3) + (max(min(min(v2*32, 223) + v3, 1244), 245) - max(min(min(v2*32, 223) + v3, 1213), 214)))));1;249
 ((((max(min(v0 + v1, 2000), 1) - max(min(v1, 1999), 0)) + 999)/1000) == (((max(min(v0 + v1, 2000), 1) - max(min(v1, 1999), 0)) + 999)/1000));1;152
 (((max(min(v0*8, 1938), -61) - (v1*12)) - max(min(v2*8, 2044), 45)) == ((max(min(v0*8, 1938), -61) - (v1*12)) - max(min(v2*8, 2044), 45)));1;88
 (((((((v0 + v1) + -1)/8) - (v1/8))/63) + 1) == ((((((v0 + v1) + -1)/8) - (v1/8))/63) + 1));1;182
 (((v0*144) + ((v1/500)*512)) == ((v0*144) + ((v1/500)*512)));1;51
 ((((((((v0 + v1) + 314)/63) - (v1/63))*8) + 104)/79) == (((((((v0 + v1) + 314)/63) - (v1/63))*8) + 104)/79));1;82
 (min(max(min(min(v0*6, 122) + v1, 1117), 118) + 2, v2) == min(max(min(min(v0*6, 122) + v1, 1117), 118) + 2, v2));1;66
 ((((min(v0*64, 936) + (v1 + v2))/16) + ((v3/2)*2)) == (((min(v0*64, 936) + (v1 + v2))/16) + ((v3/2)*2)));1;56
 ((((v0*8) + 57)/18) != 0);0;414
 (((v0 - (v1*128)) - min((v2/16)*8, 4)) == ((v0 - (v1*128)) - min((v2/16)*8, 4)));1;51
 ((((v0 - v1) + 27)/16) == (((v0 - v1) + 27)/16));1;66
 ((min(v0, 0)*4) == (((min(v0, 0)*4) + ((v1*4) + 4)) - 1));0;80
 ((((112 - max(min(max(min(v0, 263), 14) + (((v1 + 23)/4)*4), max(min(v0, 249), 0) + 20)*8, ((max(min(v0, 263), 14)*8) - v2) + 3))/4) + (v3*2)) == (((112 - max(min(max(min(v0, 263), 14) + (((v1 + 23)/4)*4), max(min(v0, 249), 0) + 20)*8, ((max(min(v0, 263), 14)*8) - v2) + 3))/4) + (v3*2)));1;174
 ((((((((v0 + v1) + 62)/63) - (v1/63))*64) + 885)/734) == (((((((v0 + v1) + 62)/63) - (v1/63))*64) + 885)/734));1;114
 ((v0 + -305) >= (((v0 + -305) + 126) - 1));0;33
 ((max(max(min(v0/8, 256), 7)*8, 75) + (v1*4)) == (max(max(min(v0/8, 256), 7)*8, 75) + (v1*4)));1;59
 (min((((v0 + v1) + 251)/63) - (v1/63), v2) == min((((v0 + v1) + 251)/63) - (v1/63), v2));1;52
 (0 == ((0 + ((min(v0, -10)*2) + 42)) - 1));0;44
 (((min(v0 + 9, v1)*-8) + ((v2*4) + ((v1*8) + (v3*20)))) == ((min(v0 + 9, v1)*-8) + ((v2*4) + ((v1*8) + (v3*20)))));1;91
 (0 == ((0 + ((max(min((max(min(min(((v0 + v1) + 499)/500, 3)*8, 22), -7)*2) - v2, -29), -30)*4) + 120)) - 1));0;190
 ((v0 - ((v1*254) + v2)) == (v0 - ((v1*254) + v2)));1;44
 (min((max(min(v0/8, 254), 5) + v1)*8, v2 + 951) == min((max(min(v0/8, 254), 5) + v1)*8, v2 + 951));1;55
 (min(min(min(v0 + 12, max(min(v1/2, 999), 0) + v2)*2, 1995) + 4, v3) == min(min(min(v0 + 12, max(min(v1/2, 999), 0) + v2)*2, 1995) + 4, v3));1;114
 (min(max(max(max(min(v0, 2082), 83) + -83, v1), v2 + v1), (max(min(v0, 2082), 83) + v3) + -80) == min(max(max(max(min(v0, 2082), 83) + -83, v1), v2 + v1), (max(min(v0, 2082), 83) + v3) + -80));1;116
 ((((((((v0 + v1) + 62)/63) - (v1/63))*8) + 51)/36) == (((((((v0 + v1) + 62)/63) - (v1/63))*8) + 51)/36));1;79
 (min(1003 - (((v0*126) + v1)*4), (((((v2 + v3) + -1)/8)*8) - ((((v0*126) + v1)*4) + v4)) + 12) == min(1003 - (((v0*126) + v1)*4), (((((v2 + v3) + -1)/8)*8) - ((((v0*126) + v1)*4) + v4)) + 12));1;112
 (((v0*8) + (((((min((v1*-1000) + v2, 1000)*8) + 1)/4004)*4004) + (v1*8000))) == ((v0*8) + (((((min((v1*-1000) + v2, 1000)*8) + 1)/4004)*4004) + (v1*8000))));1;75
 (min(((v0*2) + v1)*4, ((((v2 + v3) + 124)/63)*8) + 9) == min(((v0*2) + v1)*4, ((((v2 + v3) + 124)/63)*8) + 9));1;75
 (max(min(2006 - (v0*2), (0 + 252) - 1) + 1, min(max(7 - (v0*2), 0), 252 + 0)) <= min(max(7 - (v0*2), 0), 252 + 0));0;1026
 ((((29 - min(((v0/8) + (v1*16))*8, (min(((v2 + v0) + 23)/8, ((v0/8) + (v1*16)) + -3)*8) + 26))/4) + (min(((v2 + v0) + 23)/8, ((v0/8) + (v1*16)) + 13)*2)) == (((29 - min(((v0/8) + (v1*16))*8, (min(((v2 + v0) + 23)/8, ((v0/8) + (v1*16)) + -3)*8) + 26))/4) + (min(((v2 + v0) + 23)/8, ((v0/8) + (v1*16)) + 13)*2)));1;151
 ((((v0*32) + 354)/276) != 0);0;410
 (((((((uint1)1 && (((((((v0*72) + v1)*2) + 0)*4) + 0) <= (((v0*72) + v1)*8))) && (((((((v0*72) + v1)*2) + 142)*4) + 3) >= ((((v0*72) + v1) + 71)*8))) && (((v2 + v3) + -301) <= ((v2 + v3) + -301))) && (((v2 + v3) + -301) >= ((v2 + v3) + -301))) && (0 <= 0)) && (2 >= ((3 + 0) - 1)));1;191
 ((56 - ((v0 + v1)*8)) > (305 - ((v0 + v1)*8)));0;46
 (((((((v0 + v1) + 31)/32) - (v1/32))/16) + 1) == ((((((v0 + v1) + 31)/32) - (v1/32))/16) + 1));1;71
 ((((min((v2*1024) + ((v1/32)*32), (min((v2*32) + ((v1/32) + -1), ((v3 + v1) + -1)/32)*32) + 76)*-1)/4)*4) == (min((v2*1024) + ((v1/32)*32), (min((v2*32) + ((v1/32) + -1), ((v3 + v1) + -1)/32)*32) + 76)*-1));0;3110
 (((v0*8) + v1) == ((v0*8) + v1));1;54
 ((((((v0 + v1) + 47)/8) - ((v1/8) + (v2*16))) + 2) == (((((v0 + v1) + 47)/8) - ((v1/8) + (v2*16))) + 2));1;66
 (((v0*25) + ((v1/1000)*256)) == ((v0*25) + ((v1/1000)*256)));1;37
 (max(87 - max((v0 % 8)*11, 76), 86 - max((v0 % 8)*11, 75)) == max(87 - max((v0 % 8)*11, 76), 86 - max((v0 % 8)*11, 75)));1;80
 (min(((((v0 + v1) + -1)/1000) - (v1/1000))*16, (v2*16) + 1) == min(((((v0 + v1) + -1)/1000) - (v1/1000))*16, (v2*16) + 1));1;89
 (((((((v0 + v1) + 7)/2) - (v1/2)) + 263)/256) == ((((((v0 + v1) + 7)/2) - (v1/2)) + 263)/256));1;71
 (((v0*252) + (min(v1*128, 124) + (max(min(v2/2, 999), 0)*2))) == ((v0*252) + (min(v1*128, 124) + (max(min(v2/2, 999), 0)*2))));1;93
 ((-4 - max(v0, 0)) == (-4 - max(v0, 0)));1;43
 (((max(min(v0 + v1, 249), 0)*8) + -12) == ((((max(min(v0 + v1, 249), 0)*8) + -12) + 19) - 1));0;107
 ((v0 - (v1*1009)) == (v0 - (v1*1009)));1;31
 (((((v0*8) + ((((min((v1*-124) + ((v2 - v0)*8), 16) + 109)/12)*12) + (v1*124))) + (min(((v2*8) - (v1*124)) - (v0*8), -106) + (min(min(((v2*8) - (v1*124)) - (v0*8), 16)/4, -25)*4))) + 100) == ((((v0*8) + ((((min((v1*-124) + ((v2 - v0)*8), 16) + 109)/12)*12) + (v1*124))) + (min(((v2*8) - (v1*124)) - (v0*8), -106) + (min(min(((v2*8) - (v1*124)) - (v0*8), 16)/4, -25)*4))) + 100));1;162
 ((max(min(v0/2, 1006), 7) + (v1*16)) == (max(min(v0/2, 1006), 7) + (v1*16)));1;1042
 ((((max(v0*8, -4)*-1)/4)*4) == (max(v0*8, -4)*-1));0;812
 (((min((v0*-32) + 0, -32)/4)*4) == min((v0*-32) + 0, -32));1;68
 ((min(v0*504, 500) + (min((v1*1004) + 1002, v2) + v3)) == (min(v0*504, 500) + (min((v1*1004) + 1002, v2) + v3)));1;64
 (((v0*127) + ((v1/8)*8)) == ((v0*127) + ((v1/8)*8)));1;987
 (min(75 - (((v0*3) + v1)*3), (v2 - ((((v0*3) + v1)*3) + ((v3*76) + v4))) + 12) == min(75 - (((v0*3) + v1)*3), (v2 - ((((v0*3) + v1)*3) + ((v3*76) + v4))) + 12));1;95
 (((v0*4) + (max(min(min(v1*12, 20) + (v2 + v3), 1999), 0) - max(min(min(v1*12, 20) + (v2 + v3), 1988), -11))) == ((v0*4) + (max(min(min(v1*12, 20) + (v2 + v3), 1999), 0) - max(min(min(v1*12, 20) + (v2 + v3), 1988), -11))));1;197
 (((min(max(max(min((v1*128) + v2, min(v3 + v2, 2000) + -128), -127) + 11, min(v1*128, v3 + -128) + v2) - min(min(max(min((v1*128) + v2, min(v3 + v2, 2127) + -128), 0) + -11, (v1*128) + v2), (v3 + v2) + -128), -96)/4)*4) == min(max(max(min((v1*128) + v2, min(v3 + v2, 2000) + -128), -127) + 11, min(v1*128, v3 + -128) + v2) - min(min(max(min((v1*128) + v2, min(v3 + v2, 2127) + -128), 0) + -11, (v1*128) + v2), (v3 + v2) + -128), -96));0;2532
 ((((v0*2048) + 5045)/789) != 0);0;435
 (((((v0 + v1) + 11)/2) - ((((v2*2) + v3)*2) + v4)) == ((((v0 + v1) + 11)/2) - ((((v2*2) + v3)*2) + v4)));1;68
 ((((-125 - ((min(v0*125, v1 + -125) + v2) % 32))/32) + (v3*2)) == (((-125 - ((min(v0*125, v1 + -125) + v2) % 32))/32) + (v3*2)));1;77
 ((((max((v0*-125) + ((v1 + min(v2*500, v3 + -500))/2), ((v1 + min(v2*500, v3 + -500)) + 3)/2)*-2)/2)*2) == (max((v0*-125) + ((v1 + min(v2*500, v3 + -500))/2), ((v1 + min(v2*500, v3 + -500)) + 3)/2)*-2));1;113
 (((v0/12) + 1) != 0);0;257
 (((((((v0 + v1) + 71)/8) - (v1/8)) + 137)/132) == ((((((v0 + v1) + 71)/8) - (v1/8)) + 137)/132));1;112
 (min((v0*2) + 4, v1) == min((v0*2) + 4, v1));1;31
 (((v0*-64) + (((((v1 + v2) + 3)/2) - (v3*252)) - (v2/2))) == ((v0*-64) + (((((v1 + v2) + 3)/2) - (v3*252)) - (v2/2))));1;75
 (max(min(max(((v0 - ((v1/8)*8)) + 51)/32, 0), (v2 + 6)/4), min((((v3 + v0) - ((v1/8)*8)) + -14)/32, (((((v4 + v1) + 23)/8) - (v1/8)) + -1)/4) + 1) == max(min(max(((v0 - ((v1/8)*8)) + 51)/32, 0), (v2 + 6)/4), min((((v3 + v0) - ((v1/8)*8)) + -14)/32, (((((v4 + v1) + 23)/8) - (v1/8)) + -1)/4) + 1));1;160
 (max(-333 - (v0*32), (v0*32) + 71) >= 0);0;770
 (((((((uint1)1 && (((v2*8) + v3) <= ((v2*8) + v3))) && ((((v2*8) + v3) + 7) >= (((v2*8) + v3) + 7))) && ((((0*4) + 0) + (v1/8)) <= (v1/8))) && ((((15*4) + 3) + ((v1/8) + ((((((v0 + v1) + 7)/8) - (v1/8))/64)*64))) >= (((v0 + v1) + 7)/8))) && (v4 <= v4)) && (((v5 + v4) + -1) >= ((v5 + v4) - 1)));0;1654
 (min((v0*4) + v1, (v2*8) + -54) == min((v0*4) + v1, (v2*8) + -54));1;89
 (min((max(min(((v0 + v1) + 7)/8, 249), 0) - max(min(v1/8, 256), 7)) + 1, v2) == min((max(min(((v0 + v1) + 7)/8, 249), 0) - max(min(v1/8, 256), 7)) + 1, v2));1;250
 (min(max(min(((v0 + v1) + 7)/8, 249), 0) + 11, v2) == min(max(min(((v0 + v1) + 7)/8, 249), 0) + 11, v2));1;67
 (((v0 + 338)/336) != 0);0;1579
 (((v0*8) + -3) >= ((((v0*8) + -3) + 11) - 1));0;44
 (-5 == ((-5 + (311 - max(min(((v0*4) + v1)*8, 311), 302))) - 1));0;104
 (((v0 + 138)/128) == ((v0 + 138)/128));1;26
