ID,Expression,HalideResult,HalideTime
2007,( == ( / ( + v0 670 ) 668 ) ( / ( + v0 670 ) 668 ) ),1,25
2008,( == ( + ( min ( / ( - ( + v0 v1 ) 1017 ) 8 ) ( + ( / v1 8 ) ( * v2 128 ) ) ) ( * v3 32 ) ) ( + ( min ( / ( - ( + v0 v1 ) 1017 ) 8 ) ( + ( / v1 8 ) ( * v2 128 ) ) ) ( * v3 32 ) ) ),1,59
2009,( == ( - ( max ( min ( + v0 v1 ) 2000 ) 1 ) ( min ( + ( max ( min v1 1999 ) 0 ) ( * v2 64 ) ) v3 ) ) ( - ( max ( min ( + v0 v1 ) 2000 ) 1 ) ( min ( + ( max ( min v1 1999 ) 0 ) ( * v2 64 ) ) v3 ) ) ),1,73
2010,( == ( + ( - ( * v0 8 ) ( max ( min ( / ( - ( + v1 v2 ) 1 ) 8 ) 249 ) 0 ) ) ( + ( * v3 32 ) v4 ) ) ( + ( - ( * v0 8 ) ( max ( min ( / ( - ( + v1 v2 ) 1 ) 8 ) 249 ) 0 ) ) ( + ( * v3 32 ) v4 ) ) ),1,67
2011,( == ( min ( + ( * v0 4 ) v1 ) ( - ( max ( min ( + ( * v2 4 ) v3 ) 1999 ) 0 ) 3 ) ) ( min ( + ( * v0 4 ) v1 ) ( - ( max ( min ( + ( * v2 4 ) v3 ) 1999 ) 0 ) 3 ) ) ),1,90
2012,( == ( min ( + ( * v0 60 ) v1 ) ( + v2 440 ) ) ( min ( + ( * v0 60 ) v1 ) ( + v2 440 ) ) ),1,35
2013,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( * ( + ( * v0 2 ) v1 ) 2 ) 0 ) 33 ) ( - ( * ( + ( * v0 2 ) v1 ) 2 ) 33 ) ) ) ( >= ( - ( + ( * ( + ( * v0 2 ) v1 ) 2 ) 3 ) 33 ) ( - ( + ( * ( + ( * v0 2 ) v1 ) 2 ) 3 ) 33 ) ) ) ( <= 0 0 ) ) ( >= 0 0 ) ) ( <= v2 v2 ) ) ( >= v2 v2 ) ),1,141
2014,( == ( + ( / ( - ( max ( min v0 2002 ) 3 ) 3 ) 16 ) ( * v1 4 ) ) ( + ( / ( - ( max ( min v0 2002 ) 3 ) 3 ) 16 ) ( * v1 4 ) ) ),1,67
2015,( == ( max ( / ( + ( min ( - ( max ( min ( + v0 v1 ) 2000 ) 1 ) ( max ( min v1 1999 ) 0 ) ) v2 ) 9 ) 4 ) v3 ) ( max ( / ( + ( min ( - ( max ( min ( + v0 v1 ) 2000 ) 1 ) ( max ( min v1 1999 ) 0 ) ) v2 ) 9 ) 4 ) v3 ) ),1,143
2016,( != ( / ( + ( - v0 v1 ) 88 ) 76 ) 0 ),0,441
2017,( != ( + v0 21 ) 0 ),0,231
2018,( == ( min ( max v0 0 ) ( + ( + ( min v1 249 ) ( * v2 4 ) ) 3 ) ) ( min ( max v0 0 ) ( + ( + ( min v1 249 ) ( * v2 4 ) ) 3 ) ) ),1,45
2019,( == ( + ( / ( + ( min ( * v0 125 ) ( - v1 125 ) ) v2 ) 4 ) ( * v3 4 ) ) ( + ( / ( + ( min ( * v0 125 ) ( - v1 125 ) ) v2 ) 4 ) ( * v3 4 ) ) ),1,45
2020,( == ( - ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( * ( / v2 2 ) 33 ) ) ( max ( min ( / v1 8 ) 249 ) 0 ) ) ( - ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( * ( / v2 2 ) 33 ) ) ( max ( min ( / v1 8 ) 249 ) 0 ) ) ),1,109
2021,( == ( min ( max ( min v0 36 ) 5 ) ( + ( max ( min v0 25 ) -6 ) 12 ) ) ( min ( max ( min v0 36 ) 5 ) ( + ( max ( min v0 25 ) -6 ) 12 ) ) ),1,135
2022,( == ( - ( min ( * ( + ( / v0 4 ) v1 ) 4 ) ( + ( * ( + ( / v0 4 ) ( * v2 127 ) ) 4 ) 501 ) ) ( * ( + ( * v2 127 ) ( + ( / v0 4 ) v3 ) ) 4 ) ) ( - ( min ( * ( + ( / v0 4 ) v1 ) 4 ) ( + ( * ( + ( / v0 4 ) ( * v2 127 ) ) 4 ) 501 ) ) ( * ( + ( * v2 127 ) ( + ( / v0 4 ) v3 ) ) 4 ) ) ),1,84
2023,( == ( - ( / ( + v0 2 ) 4 ) ( * v1 2 ) ) ( - ( / ( + v0 2 ) 4 ) ( * v1 2 ) ) ),1,42
2024,( >= ( - v0 1883 ) ( - ( + ( - v0 1883 ) ( + ( min ( + ( * ( - ( - ( min ( * ( + ( * v1 2 ) v2 ) 4 ) ( + ( - ( * v3 8 ) ( * v4 54 ) ) 104 ) ) ( * v2 4 ) ) ( * v1 8 ) ) 8 ) v5 ) -27 ) 28 ) ) 1 ) ),1,258
2025,( == ( / ( + ( - v0 v1 ) 141 ) 136 ) ( / ( + ( - v0 v1 ) 141 ) 136 ) ),1,86
2026,( == ( min ( * ( + ( * ( / v0 63 ) 16 ) v1 ) 4 ) ( + ( * v2 8 ) 148 ) ) ( min ( * ( + ( * ( / v0 63 ) 16 ) v1 ) 4 ) ( + ( * v2 8 ) 148 ) ) ),1,86
2027,( == ( + ( min v0 1999 ) ( * v1 1000 ) ) ( + ( min v0 1999 ) ( * v1 1000 ) ) ),1,54
2028,( == ( min ( - ( / ( + ( + v0 v1 ) 63 ) 32 ) ( / v1 32 ) ) ( + v2 15 ) ) ( min ( - ( / ( + ( + v0 v1 ) 63 ) 32 ) ( / v1 32 ) ) ( + v2 15 ) ) ),1,40
2029,( == ( + ( max ( - ( * v0 32 ) ( max ( min ( + ( min ( * ( / v1 16 ) 8 ) 4 ) v2 ) 990 ) -9 ) ) -20 ) ( * v3 2 ) ) ( + ( max ( - ( * v0 32 ) ( max ( min ( + ( min ( * ( / v1 16 ) 8 ) 4 ) v2 ) 990 ) -9 ) ) -20 ) ( * v3 2 ) ) ),1,93
2030,( == ( - ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( * v2 16 ) ) ( max ( min ( / v1 8 ) 249 ) 0 ) ) ( - ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( * v2 16 ) ) ( max ( min ( / v1 8 ) 249 ) 0 ) ) ),1,82
2031,( == ( min ( - 143 ( + ( * v0 2 ) ( * v1 29 ) ) ) ( - 28 ( * v0 2 ) ) ) ( min ( - 143 ( + ( * v0 2 ) ( * v1 29 ) ) ) ( - 28 ( * v0 2 ) ) ) ),1,47
2032,( == ( min ( / v0 2 ) ( + ( + ( * v1 -16 ) ( + ( min ( + ( + ( min ( * v2 128 ) 380 ) ( / v0 2 ) ) 119 ) ( + ( / ( + ( + v3 v0 ) 5 ) 2 ) ( * v4 -504 ) ) ) ( * v2 -128 ) ) ) 8 ) ) ( min ( / v0 2 ) ( + ( + ( * v1 -16 ) ( + ( min ( + ( + ( min ( * v2 128 ) 380 ) ( / v0 2 ) ) 119 ) ( + ( / ( + ( + v3 v0 ) 5 ) 2 ) ( * v4 -504 ) ) ) ( * v2 -128 ) ) ) 8 ) ) ),1,111
2033,( == ( * ( / ( * ( / ( min ( + ( * v0 125 ) v1 ) ( - ( + v2 v1 ) 125 ) ) 63 ) -8 ) 4 ) 4 ) ( * ( / ( min ( + ( * v0 125 ) v1 ) ( - ( + v2 v1 ) 125 ) ) 63 ) -8 ) ),1,106
2034,( == ( / ( + ( * ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 31 ) 32 ) 16 ) 954 ) -45 ) ( max ( min ( * ( / v1 32 ) 16 ) 1036 ) 37 ) ) 2 ) 418 ) 251 ) ( / ( + ( * ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 31 ) 32 ) 16 ) 954 ) -45 ) ( max ( min ( * ( / v1 32 ) 16 ) 1036 ) 37 ) ) 2 ) 418 ) 251 ) ),1,224
2035,( && ( && ( && ( && ( && ( && 1 ( <= v0 v0 ) ) ( >= v0 v0 ) ) ( <= ( + ( + ( * 0 4 ) v1 ) 0 ) ( + ( + ( * 0 4 ) v1 ) 0 ) ) ) ( >= ( + ( + ( * 31 4 ) v1 ) 3 ) ( + ( + ( * 31 4 ) v1 ) 3 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) ),1,135
2036,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( * v0 4 ) v1 ) 0 ) ( + ( + ( * v0 4 ) v1 ) 0 ) ) ) ( >= ( + ( + ( * v0 4 ) v1 ) 3 ) ( + ( + ( * v0 4 ) v1 ) 3 ) ) ) ( <= v2 v2 ) ) ( >= v2 v2 ) ) ( <= 0 0 ) ) ( >= 403 403 ) ),1,75
2037,( == ( max ( + ( * ( min ( - ( / ( + ( + v0 v1 ) 62 ) 63 ) ( / v1 63 ) ) v2 ) 2 ) 1 ) v3 ) ( max ( + ( * ( min ( - ( / ( + ( + v0 v1 ) 62 ) 63 ) ( / v1 63 ) ) v2 ) 2 ) 1 ) v3 ) ),1,69
2038,( == ( - ( - ( max ( + ( max ( min ( + ( * v0 125 ) v1 ) ( - ( min ( + v2 v1 ) 2000 ) 125 ) ) -124 ) 3 ) ( + ( min ( * v0 125 ) ( - v2 125 ) ) v1 ) ) ( min ( min ( - ( max ( min ( + ( * v0 125 ) v1 ) ( - ( min ( + v2 v1 ) 2124 ) 125 ) ) 0 ) 1 ) ( + ( * v0 125 ) v1 ) ) ( - ( + v2 v1 ) 125 ) ) ) ( * v3 36 ) ) ( - ( - ( max ( + ( max ( min ( + ( * v0 125 ) v1 ) ( - ( min ( + v2 v1 ) 2000 ) 125 ) ) -124 ) 3 ) ( + ( min ( * v0 125 ) ( - v2 125 ) ) v1 ) ) ( min ( min ( - ( max ( min ( + ( * v0 125 ) v1 ) ( - ( min ( + v2 v1 ) 2124 ) 125 ) ) 0 ) 1 ) ( + ( * v0 125 ) v1 ) ) ( - ( + v2 v1 ) 125 ) ) ) ( * v3 36 ) ) ),1,175
2039,( == ( - ( min ( - ( + v0 v1 ) ( * v2 500 ) ) ( + ( + ( min ( * v3 132 ) 384 ) v1 ) 116 ) ) ( * v3 132 ) ) ( - ( min ( - ( + v0 v1 ) ( * v2 500 ) ) ( + ( + ( min ( * v3 132 ) 384 ) v1 ) 116 ) ) ( * v3 132 ) ) ),1,74
2040,( != ( / ( + ( * v0 8 ) 78 ) 12 ) 0 ),0,441
2041,( == ( + ( max ( min ( + v0 v1 ) 1999 ) 0 ) ( * v2 253 ) ) ( + ( max ( min ( + v0 v1 ) 1999 ) 0 ) ( * v2 253 ) ) ),1,53
2042,( == ( / ( + ( - ( / ( + ( + v0 v1 ) 31 ) 32 ) ( / v1 32 ) ) 34 ) 33 ) ( / ( + ( - ( / ( + ( + v0 v1 ) 31 ) 32 ) ( / v1 32 ) ) 34 ) 33 ) ),1,61
2043,( == ( + ( max ( min ( / v0 8 ) 258 ) 9 ) ( * v1 64 ) ) ( + ( max ( min ( / v0 8 ) 258 ) 9 ) ( * v1 64 ) ) ),1,47
2044,( == ( - ( - ( max ( min ( * v0 8 ) 113 ) -11 ) ( * v1 63 ) ) ( max ( min ( * ( / v2 125 ) 8 ) 125 ) 1 ) ) ( - ( - ( max ( min ( * v0 8 ) 113 ) -11 ) ( * v1 63 ) ) ( max ( min ( * ( / v2 125 ) 8 ) 125 ) 1 ) ) ),1,100
2045,( == ( min ( + ( max ( min ( + v0 v1 ) 1999 ) 0 ) ( * ( / ( + v2 131 ) 4 ) 4 ) ) ( + ( max ( min ( + v0 v1 ) 1875 ) -124 ) 128 ) ) ( min ( + ( max ( min ( + v0 v1 ) 1999 ) 0 ) ( * ( / ( + v2 131 ) 4 ) 4 ) ) ( + ( max ( min ( + v0 v1 ) 1875 ) -124 ) 128 ) ) ),1,87
2046,( == ( min ( / ( + 494 21 ) 4 ) ( + ( max ( + ( / ( - 9 v0 ) 4 ) ( * v1 -126 ) ) -1 ) 1 ) ) ( min ( / ( + 494 21 ) 4 ) ( + ( max ( + ( / ( - 9 v0 ) 4 ) ( * v1 -126 ) ) -1 ) 1 ) ) ),1,151
2047,( == ( min ( * ( max ( min v0 31 ) 0 ) 8 ) ( + ( * ( + ( max ( min v1 31 ) 0 ) v2 ) 8 ) 3 ) ) ( min ( * ( max ( min v0 31 ) 0 ) 8 ) ( + ( * ( + ( max ( min v1 31 ) 0 ) v2 ) 8 ) 3 ) ) ),1,98
2048,( == ( - ( max ( min v0 1009 ) 10 ) ( * ( + ( * v1 3 ) v2 ) 4 ) ) ( - ( max ( min v0 1009 ) 10 ) ( * ( + ( * v1 3 ) v2 ) 4 ) ) ),1,61
2049,( == ( min ( max ( / ( + ( - v0 v1 ) 1006 ) 1004 ) 0 ) ( / ( + v2 1011 ) 1004 ) ) ( min ( max ( / ( + ( - v0 v1 ) 1006 ) 1004 ) 0 ) ( / ( + v2 1011 ) 1004 ) ) ),1,79
2050,( == 0 ( - ( + 0 ( + ( max ( min ( * ( - ( / ( max ( / ( + ( + v0 v1 ) 7 ) 8 ) 255 ) 16 ) v2 ) 4 ) 14 ) -10 ) 10 ) ) 1 ) ),0,167
2051,( <= ( + ( max ( - ( + ( * ( / ( max ( * v0 16 ) 236 ) 4 ) -4 ) ( + ( * v0 16 ) v1 ) ) ( + ( min ( * v0 16 ) 236 ) v1 ) ) -234 ) 254 ) 1024 ),0,1114
2052,( == 0 ( - ( + 0 ( - 40 ( * ( max ( min ( + ( * ( / ( - -133 ( % ( + v0 v1 ) 8 ) ) 8 ) 2 ) v2 ) 10 ) 9 ) 4 ) ) ) 1 ) ),0,136
2053,( != ( + ( / v0 2 ) 1 ) 0 ),0,305
2054,( == ( min ( / ( + ( + v0 v1 ) 188 ) 8 ) ( + ( + ( / ( + v0 v1 ) 8 ) ( * v2 8 ) ) 22 ) ) ( min ( / ( + ( + v0 v1 ) 188 ) 8 ) ( + ( + ( / ( + v0 v1 ) 8 ) ( * v2 8 ) ) 22 ) ) ),1,87
2055,( == ( / ( + ( * ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( max ( min ( / v1 8 ) 254 ) 5 ) ) 8 ) 723 ) 669 ) ( / ( + ( * ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( max ( min ( / v1 8 ) 254 ) 5 ) ) 8 ) 723 ) 669 ) ),1,291
2056,( == ( / ( + ( * ( - ( / ( - ( + v0 v1 ) 1 ) 32 ) ( / v1 32 ) ) 32 ) 139 ) 68 ) ( / ( + ( * ( - ( / ( - ( + v0 v1 ) 1 ) 32 ) ( / v1 32 ) ) 32 ) 139 ) 68 ) ),1,57
2057,( == ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 15 ) 16 ) 8 ) 990 ) -9 ) ( max ( * ( min ( / v1 16 ) 126 ) 8 ) 9 ) ) 146 ) 126 ) ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 15 ) 16 ) 8 ) 990 ) -9 ) ( max ( * ( min ( / v1 16 ) 126 ) 8 ) 9 ) ) 146 ) 126 ) ),1,261
2058,( == ( min ( - ( * ( + ( + ( * ( / ( min ( + ( * v0 -16 ) v1 ) 16 ) 6 ) 6 ) ( * v0 16 ) ) v2 ) 2 ) ( max ( * ( max ( - ( * v0 16 ) v1 ) -16 ) 2 ) -3 ) ) ( + ( * ( + ( + ( * ( / ( min ( + ( * v0 -16 ) v1 ) 16 ) 6 ) 6 ) ( * v0 16 ) ) v2 ) 2 ) 3 ) ) ( min ( - ( * ( + ( + ( * ( / ( min ( + ( * v0 -16 ) v1 ) 16 ) 6 ) 6 ) ( * v0 16 ) ) v2 ) 2 ) ( max ( * ( max ( - ( * v0 16 ) v1 ) -16 ) 2 ) -3 ) ) ( + ( * ( + ( + ( * ( / ( min ( + ( * v0 -16 ) v1 ) 16 ) 6 ) 6 ) ( * v0 16 ) ) v2 ) 2 ) 3 ) ) ),1,156
2059,( == ( + ( * v0 60 ) ( - v1 v2 ) ) ( + ( * v0 60 ) ( - v1 v2 ) ) ),1,29
2060,( == ( * ( / ( * ( / v0 ( + ( / v1 16 ) 1 ) ) -33 ) 3 ) 3 ) ( * ( / v0 ( + ( / v1 16 ) 1 ) ) -33 ) ),1,68
2061,( == ( - ( - ( / ( + ( max ( * ( / ( + ( + v0 v1 ) 64 ) 65 ) 64 ) 1975 ) 40 ) 32 ) v2 ) ( / ( - ( min ( * ( / v1 65 ) 64 ) 4 ) 6 ) 32 ) ) ( - ( - ( / ( + ( max ( * ( / ( + ( + v0 v1 ) 64 ) 65 ) 64 ) 1975 ) 40 ) 32 ) v2 ) ( / ( - ( min ( * ( / v1 65 ) 64 ) 4 ) 6 ) 32 ) ) ),1,98
2062,( == ( / ( + ( * ( - ( / ( max ( min ( + v0 v1 ) 1999 ) 0 ) 16 ) ( / ( - ( max ( min v1 2002 ) 3 ) 3 ) 16 ) ) 8 ) 257 ) 250 ) ( / ( + ( * ( - ( / ( max ( min ( + v0 v1 ) 1999 ) 0 ) 16 ) ( / ( - ( max ( min v1 2002 ) 3 ) 3 ) 16 ) ) 8 ) 257 ) 250 ) ),1,88
2063,( == ( - ( min ( * ( max ( - v0 v1 ) 3 ) 16 ) 72 ) 77 ) ( - ( + ( - ( min ( * ( max ( - v0 v1 ) 3 ) 16 ) 72 ) 77 ) ( - 83 ( min ( * ( max ( - v0 v1 ) 3 ) 16 ) 72 ) ) ) 1 ) ),0,113
2064,( == ( + ( min ( * v0 4 ) 14 ) ( + ( * ( / v1 63 ) 8 ) ( * v2 18 ) ) ) ( + ( min ( * v0 4 ) 14 ) ( + ( * ( / v1 63 ) 8 ) ( * v2 18 ) ) ) ),1,62
2065,( == ( + ( / ( - -1016 ( % ( + ( min ( + ( * v0 1000 ) 1000 ) v1 ) v2 ) 8 ) ) 8 ) ( * v3 4 ) ) ( + ( / ( - -1016 ( % ( + ( min ( + ( * v0 1000 ) 1000 ) v1 ) v2 ) 8 ) ) 8 ) ( * v3 4 ) ) ),1,74
2066,( == ( min ( - ( * ( min v0 1005 ) 2 ) 11 ) v1 ) ( min ( - ( * ( min v0 1005 ) 2 ) 11 ) v1 ) ),1,70
2067,( == ( - ( + ( min ( - ( / ( + ( + v0 v1 ) 501 ) 2 ) ( * v2 64 ) ) ( + ( + ( min ( * v3 24 ) 40 ) ( / ( + v0 v1 ) 2 ) ) 23 ) ) ( * v3 -24 ) ) ( + ( * v4 2 ) ( + ( / ( + v0 v1 ) 2 ) ( * v5 4 ) ) ) ) ( - ( + ( min ( - ( / ( + ( + v0 v1 ) 501 ) 2 ) ( * v2 64 ) ) ( + ( + ( min ( * v3 24 ) 40 ) ( / ( + v0 v1 ) 2 ) ) 23 ) ) ( * v3 -24 ) ) ( + ( * v4 2 ) ( + ( / ( + v0 v1 ) 2 ) ( * v5 4 ) ) ) ) ),1,136
2068,( == ( + ( max ( * v0 64 ) -6 ) ( + ( * v1 128 ) ( + ( / v2 8 ) ( * v3 16 ) ) ) ) ( + ( max ( * v0 64 ) -6 ) ( + ( * v1 128 ) ( + ( / v2 8 ) ( * v3 16 ) ) ) ) ),1,56
2069,( == ( max ( - 6 ( * ( max ( - ( min ( + ( / ( + v0 120 ) 64 ) ( * v1 4 ) ) v2 ) ( + ( / ( - v0 136 ) 64 ) ( * v1 4 ) ) ) 1 ) 8 ) ) ( + ( * ( max ( min ( - v3 v2 ) -1 ) -4 ) 8 ) 6 ) ) ( max ( - 6 ( * ( max ( - ( min ( + ( / ( + v0 120 ) 64 ) ( * v1 4 ) ) v2 ) ( + ( / ( - v0 136 ) 64 ) ( * v1 4 ) ) ) 1 ) 8 ) ) ( + ( * ( max ( min ( - v3 v2 ) -1 ) -4 ) 8 ) 6 ) ) ),1,138
2070,( == ( + ( / ( - ( max ( min ( / ( + ( + v0 v1 ) 3 ) 4 ) 499 ) 0 ) ( max ( min ( / v1 4 ) 499 ) 0 ) ) 125 ) 1 ) ( + ( / ( - ( max ( min ( / ( + ( + v0 v1 ) 3 ) 4 ) 499 ) 0 ) ( max ( min ( / v1 4 ) 499 ) 0 ) ) 125 ) 1 ) ),1,280
2071,( == ( / ( + v0 7 ) 4 ) ( / ( + v0 7 ) 4 ) ),1,27
2072,( == ( / ( + ( * ( - ( max v0 249 ) ( min v1 0 ) ) 8 ) 131 ) 36 ) ( / ( + ( * ( - ( max v0 249 ) ( min v1 0 ) ) 8 ) 131 ) 36 ) ),1,72
2073,( == ( min ( * ( + ( / ( + v0 v1 ) 63 ) ( * v2 12 ) ) 8 ) ( + ( * v3 8 ) 22 ) ) ( min ( * ( + ( / ( + v0 v1 ) 63 ) ( * v2 12 ) ) 8 ) ( + ( * v3 8 ) 22 ) ) ),1,61
2074,( >= ( - ( * ( max ( min ( * v0 4 ) 9 ) 6 ) 4 ) 37 ) ( - ( + ( - ( * ( max ( min ( * v0 4 ) 9 ) 6 ) 4 ) 37 ) ( - 43 ( * ( max ( min ( * v0 4 ) 9 ) 6 ) 4 ) ) ) 1 ) ),0,95
2075,( <= ( max ( + ( min ( / ( - 34 v0 ) 4 ) ( - ( + 0 3 ) 1 ) ) 1 ) ( min ( max ( - 2 ( / v0 4 ) ) 0 ) ( + 3 0 ) ) ) ( min ( max ( - 2 ( / v0 4 ) ) 0 ) ( + 3 0 ) ) ),0,851
2076,( == ( * ( / ( * v0 128 ) 32 ) 32 ) ( * v0 128 ) ),1,41
2077,( == ( min ( - 45 ( * ( - ( + ( * ( + ( * v0 8 ) v1 ) 2 ) ( + ( / ( + v2 v3 ) 2 ) ( * v4 74 ) ) ) ( min ( - ( / ( + ( + v2 v3 ) 507 ) 2 ) ( * v5 131 ) ) ( + ( / ( + v2 v3 ) 2 ) 123 ) ) ) 2 ) ) ( - 147 ( * ( + ( * v0 8 ) v1 ) 4 ) ) ) ( min ( - 45 ( * ( - ( + ( * ( + ( * v0 8 ) v1 ) 2 ) ( + ( / ( + v2 v3 ) 2 ) ( * v4 74 ) ) ) ( min ( - ( / ( + ( + v2 v3 ) 507 ) 2 ) ( * v5 131 ) ) ( + ( / ( + v2 v3 ) 2 ) 123 ) ) ) 2 ) ) ( - 147 ( * ( + ( * v0 8 ) v1 ) 4 ) ) ) ),1,167
2078,( >= ( / ( + ( - ( max ( * ( / ( + ( + v0 v1 ) 64 ) 65 ) 64 ) 1975 ) ( min ( * ( / v1 65 ) 64 ) 4 ) ) 1012 ) 1000 ) 0 ),1,84
2079,( == ( min ( * ( + v0 v1 ) 4 ) ( + ( * v2 4 ) 2 ) ) ( min ( * ( + v0 v1 ) 4 ) ( + ( * v2 4 ) 2 ) ) ),1,61
2080,( == ( / ( / v0 ( / ( + ( * v1 8 ) 87 ) 68 ) ) ( / ( + v2 64 ) 63 ) ) ( / ( / v0 ( / ( + ( * v1 8 ) 87 ) 68 ) ) ( / ( + v2 64 ) 63 ) ) ),1,73
2081,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( + ( * 0 4 ) v0 ) 0 ) 5 ) ( - ( + ( + ( * 0 4 ) 0 ) v0 ) 5 ) ) ) ( >= ( - ( + ( + ( * 2 4 ) v0 ) 3 ) 5 ) ( - ( + ( + ( * 2 4 ) ( - ( + 4 0 ) 1 ) ) v0 ) 5 ) ) ) ( <= ( - ( max ( + v1 8 ) v2 ) 1 ) ( + -1 v1 ) ) ) ( >= ( + v1 7 ) ( + ( - ( - 9 1 ) 1 ) v1 ) ) ) ( <= 0 0 ) ) ( >= 0 0 ) ),0,205
2082,( != ( / ( + v0 31 ) 24 ) 0 ),0,387
2083,( == ( - ( max ( min ( + ( * v0 16 ) v1 ) ( - ( min ( + v2 v1 ) 2000 ) 16 ) ) -15 ) ( + ( max ( min ( + ( * v0 16 ) v1 ) ( - ( min ( + v2 v1 ) 2015 ) 16 ) ) 0 ) ( * v3 4 ) ) ) ( - ( max ( min ( + ( * v0 16 ) v1 ) ( - ( min ( + v2 v1 ) 2000 ) 16 ) ) -15 ) ( + ( max ( min ( + ( * v0 16 ) v1 ) ( - ( min ( + v2 v1 ) 2015 ) 16 ) ) 0 ) ( * v3 4 ) ) ) ),1,129
2084,( >= ( - ( * ( max ( min v0 2 ) -3 ) 32 ) 68 ) ( - ( + ( - ( * ( max ( min v0 2 ) -3 ) 32 ) 68 ) ( - 72 ( * ( max ( min v0 2 ) -3 ) 32 ) ) ) 1 ) ),0,99
2085,( == ( + ( min ( * v0 4 ) 123 ) ( min ( + ( + ( min ( * v1 127 ) 380 ) ( + ( / v2 2 ) ( * v3 501 ) ) ) 119 ) v4 ) ) ( + ( min ( * v0 4 ) 123 ) ( min ( + ( + ( min ( * v1 127 ) 380 ) ( + ( / v2 2 ) ( * v3 501 ) ) ) 119 ) v4 ) ) ),1,73
2086,( == ( min ( / ( + ( + v0 v1 ) 15 ) 16 ) ( + ( / ( + v1 190 ) 16 ) ( * v2 16 ) ) ) ( min ( / ( + ( + v0 v1 ) 15 ) 16 ) ( + ( / ( + v1 190 ) 16 ) ( * v2 16 ) ) ) ),1,1624
2087,( == ( - ( - ( * ( max ( min ( * ( / ( + ( + v0 v1 ) 499 ) 500 ) 8 ) 26 ) -5 ) 8 ) ( * v2 17 ) ) ( * ( max ( min ( * ( / v1 500 ) 8 ) 67 ) 36 ) 8 ) ) ( - ( - ( * ( max ( min ( * ( / ( + ( + v0 v1 ) 499 ) 500 ) 8 ) 26 ) -5 ) 8 ) ( * v2 17 ) ) ( * ( max ( min ( * ( / v1 500 ) 8 ) 67 ) 36 ) 8 ) ) ),1,105
2088,( == ( - ( min ( - ( * ( + ( / v0 63 ) v1 ) 8 ) ( * v2 132 ) ) ( + ( * ( / v0 63 ) 8 ) 132 ) ) ( * ( + ( * ( / v0 63 ) 2 ) v3 ) 4 ) ) ( - ( min ( - ( * ( + ( / v0 63 ) v1 ) 8 ) ( * v2 132 ) ) ( + ( * ( / v0 63 ) 8 ) 132 ) ) ( * ( + ( * ( / v0 63 ) 2 ) v3 ) 4 ) ) ),1,97
2089,( == ( min ( - 7 ( * ( - ( + ( max ( min ( / v0 2 ) 999 ) 0 ) ( * ( + ( * v1 9 ) v2 ) 2 ) ) ( min ( - ( max ( min ( / ( - ( + v3 v0 ) 1 ) 2 ) 999 ) 0 ) ( * v4 64 ) ) ( + ( max ( min ( / v0 2 ) 999 ) 0 ) 63 ) ) ) 2 ) ) ( - 67 ( * ( + ( * v1 9 ) v2 ) 4 ) ) ) ( min ( - 7 ( * ( - ( + ( max ( min ( / v0 2 ) 999 ) 0 ) ( * ( + ( * v1 9 ) v2 ) 2 ) ) ( min ( - ( max ( min ( / ( - ( + v3 v0 ) 1 ) 2 ) 999 ) 0 ) ( * v4 64 ) ) ( + ( max ( min ( / v0 2 ) 999 ) 0 ) 63 ) ) ) 2 ) ) ( - 67 ( * ( + ( * v1 9 ) v2 ) 4 ) ) ) ),1,185
2090,( == ( - ( / ( + ( + v0 v1 ) 127 ) 32 ) v2 ) ( - ( / ( + ( + v0 v1 ) 127 ) 32 ) v2 ) ),1,63
2091,( == ( min ( max ( / ( - 1021 v0 ) 1009 ) 0 ) ( / ( + v1 1025 ) 1009 ) ) ( min ( max ( / ( - 1021 v0 ) 1009 ) 0 ) ( / ( + v1 1025 ) 1009 ) ) ),1,73
2092,( == ( / ( + ( - ( max ( / ( + ( + v0 v1 ) 7 ) 8 ) 0 ) ( min ( / v1 8 ) 249 ) ) 9 ) 8 ) ( / ( + ( - ( max ( / ( + ( + v0 v1 ) 7 ) 8 ) 0 ) ( min ( / v1 8 ) 249 ) ) 9 ) 8 ) ),1,78
