ID,Expression,HalideResult,HalideTime
16311,( == ( / ( + v0 10 ) 128 ) ( - ( + ( / ( + v0 10 ) 128 ) ( / ( + ( % ( + v0 10 ) 128 ) 127 ) 128 ) ) 1 ) ),0,531
16313,( == ( * ( / ( * ( max ( * v0 8 ) -2 ) -1 ) 2 ) 2 ) ( * ( max ( * v0 8 ) -2 ) -1 ) ),0,784
16321,( == ( * ( / ( min ( - ( max ( min ( min ( + ( + ( + ( min ( * ( / ( + ( min ( + ( * v2 -501 ) ( - v3 ( / v1 2 ) ) ) 499 ) 7 ) 127 ) 127 ) 380 ) ( * v2 501 ) ) ( / v1 2 ) ) 119 ) v3 ) 999 ) 0 ) ( max ( min ( + ( * v2 501 ) ( + ( / v1 2 ) 119 ) ) ( min v3 1125 ) ) 126 ) ) -128 ) 8 ) 8 ) ( min ( - ( max ( min ( min ( + ( + ( + ( min ( * ( / ( + ( min ( + ( * v2 -501 ) ( - v3 ( / v1 2 ) ) ) 499 ) 7 ) 127 ) 127 ) 380 ) ( * v2 501 ) ) ( / v1 2 ) ) 119 ) v3 ) 999 ) 0 ) ( max ( min ( + ( * v2 501 ) ( + ( / v1 2 ) 119 ) ) ( min v3 1125 ) ) 126 ) ) -128 ) ),0,5186
16334,( >= ( - -24 ( * ( / ( - v0 120 ) 63 ) 8 ) ) ( - 249 ( * ( / ( - v0 120 ) 63 ) 8 ) ) ),0,49
16338,( != ( / ( + v0 667 ) 668 ) 0 ),0,347
16341,( != ( + ( / v0 125 ) 1 ) 0 ),0,1208
16347,( != ( / ( + v0 403 ) 252 ) 0 ),0,354
16351,( != ( / ( + ( * v0 8 ) 29 ) 22 ) 0 ),0,444
16354,( == ( * ( / ( + v0 v1 ) 4 ) 4 ) ( - ( + ( * ( / ( + v0 v1 ) 4 ) 4 ) 132 ) 1 ) ),0,69
16377,( == ( * ( / ( max ( min ( + ( * v1 -24 ) ( + v3 ( * v2 -12 ) ) ) -488 ) -500 ) 4 ) 4 ) ( max ( min ( + ( * v1 -24 ) ( + v3 ( * v2 -12 ) ) ) -488 ) -500 ) ),0,986
16378,( == 0 ( - ( + 0 ( - 32 ( * ( max ( min ( + ( * v0 2 ) v1 ) 4 ) 3 ) 8 ) ) ) 1 ) ),0,78
16383,( == 0 ( - ( + 0 ( + ( * ( min ( - ( - ( max ( min ( * ( min ( / ( + ( + v0 v1 ) 499 ) 500 ) 3 ) 8 ) 22 ) -7 ) ( * v2 2 ) ) ( max ( min ( * ( / v1 500 ) 8 ) 36 ) 5 ) ) -13 ) 2 ) 30 ) ) 1 ) ),0,249
16385,( >= ( max ( + ( + ( * v0 112 ) v1 ) v4 ) ( max ( + ( + ( * v0 112 ) v1 ) v4 ) v5 ) ) ( + ( min ( + ( + ( * ( - v0 1 ) 112 ) v1 ) v2 ) ( min ( + ( + ( * ( - v0 1 ) 112 ) v1 ) v2 ) v3 ) ) 1 ) ),0,1262
16389,( == ( - ( * ( max v0 16 ) 2 ) 46 ) ( - ( + ( - ( * ( max v0 16 ) 2 ) 46 ) ( + ( * ( max v0 16 ) -2 ) 48 ) ) 1 ) ),0,97
16392,( >= ( / ( + ( + v0 v1 ) v2 ) 2 ) ( + ( + ( / ( + ( + ( - v0 1 ) v1 ) v2 ) 2 ) 1 ) 1 ) ),0,99
16397,( != ( / ( + ( - v0 v1 ) 83 ) 47 ) 0 ),0,506
16398,( >= ( - ( * ( max ( min v0 20 ) -42 ) 2 ) 40 ) ( - ( + ( - ( * ( max ( min v0 20 ) -42 ) 2 ) 40 ) ( + ( * ( max ( min v0 20 ) -42 ) -2 ) 42 ) ) 1 ) ),0,104
16407,( > ( - 0 ( / v0 5 ) ) ( - 2 ( / v0 5 ) ) ),0,36
16408,( == ( * ( / ( * ( min ( + ( * v2 1024 ) ( * ( / v1 32 ) 32 ) ) ( + ( * ( min ( + ( * v2 32 ) ( - ( / v1 32 ) 1 ) ) ( / ( - ( + v3 v1 ) 1 ) 32 ) ) 32 ) 76 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * v2 1024 ) ( * ( / v1 32 ) 32 ) ) ( + ( * ( min ( + ( * v2 32 ) ( - ( / v1 32 ) 1 ) ) ( / ( - ( + v3 v1 ) 1 ) 32 ) ) 32 ) 76 ) ) -1 ) ),0,1808
16409,( == 0 ( - ( + 0 ( - 506 ( max ( * ( + ( * v0 64 ) v1 ) 4 ) 502 ) ) ) 1 ) ),0,274
16411,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + 0 ( + ( * ( + ( * v1 8 ) ( + ( * v2 2 ) v3 ) ) 4 ) v4 ) ) 4 ) ( - ( + ( + ( * v1 32 ) ( * ( + ( * v2 2 ) v3 ) 4 ) ) v4 ) 4 ) ) ) ( >= ( - ( + 3 ( + ( * ( + ( * v1 8 ) ( + ( * v2 2 ) v3 ) ) 4 ) v4 ) ) 4 ) ( - ( + ( + ( * v1 32 ) ( + ( * ( + ( * v2 2 ) v3 ) 4 ) 3 ) ) v4 ) 4 ) ) ) ( <= ( * ( + ( + ( min ( * v5 16 ) 109 ) v6 ) v7 ) 8 ) ( * ( + ( + ( min ( * v5 16 ) 109 ) v6 ) v7 ) 8 ) ) ) ( >= ( * ( + ( + ( min ( * v5 16 ) 109 ) v6 ) v7 ) 8 ) ( * ( + ( + ( min ( * v5 16 ) 109 ) v6 ) v7 ) 8 ) ) ) ( <= v8 v8 ) ) ( >= v8 v8 ) ),0,3016
16413,( < ( + ( + v0 v1 ) 60 ) ( - ( + ( + v0 1 ) v1 ) 10 ) ),0,51
16434,( <= ( max ( + ( min ( min ( min ( min ( min ( - ( / ( - ( + v6 v5 ) ( max ( min v3 1999 ) 0 ) ) 4 ) 1 ) ( - ( / ( - ( + v6 v5 ) ( max ( min v3 1999 ) 0 ) ) 4 ) 1 ) ) ( - ( / ( - ( max ( min ( + v2 v3 ) 2000 ) 1 ) ( max ( min v3 1999 ) 0 ) ) 4 ) 1 ) ) ( / ( - ( - ( + v6 v5 ) ( max ( min v3 1999 ) 0 ) ) 1 ) 4 ) ) ( / ( - ( - ( + v6 v5 ) ( max ( min v3 1999 ) 0 ) ) 1 ) 4 ) ) ( - ( + 0 ( / ( + v4 3 ) 4 ) ) 1 ) ) 1 ) ( min ( max ( / ( + ( - v5 ( max ( min v3 1999 ) 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 3 ) 4 ) 0 ) ) ) ( min ( max ( / ( + ( - v5 ( max ( min v3 1999 ) 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 3 ) 4 ) 0 ) ) ),0,3752
16443,( != ( / ( + v0 133 ) 64 ) 0 ),0,364
16444,( == ( - -2 ( max v0 0 ) ) ( - ( + ( - -2 ( max v0 0 ) ) ( + ( max v0 0 ) 3 ) ) 1 ) ),0,66
16450,( != ( / ( + ( * v0 8 ) 23 ) 9 ) 0 ),0,434
16460,( == 0 ( - ( + 0 ( - 401 ( max ( min ( * v0 3 ) 401 ) 398 ) ) ) 1 ) ),0,68
16470,( != ( / ( + ( * v0 8 ) 348 ) 340 ) 0 ),0,416
16474,( != ( / ( + v0 34 ) 32 ) 0 ),0,341
16478,( > ( min ( - ( + ( / v0 133 ) ( * v1 4 ) ) ( min ( / ( + ( + v2 v0 ) 132 ) 133 ) ( + ( + ( / v0 133 ) ( * ( min ( / ( min ( + ( * v1 4 ) 3 ) v3 ) 4 ) v1 ) 4 ) ) 3 ) ) ) 0 ) 2 ),0,84
16479,( >= ( / ( + ( - ( / ( + ( + v0 v1 ) 31 ) 32 ) v2 ) 1 ) 4 ) ( / ( - ( - ( / ( + ( + v0 v1 ) 63 ) 32 ) v2 ) 1 ) 4 ) ),0,1112
16481,( != ( / ( + v0 38 ) 34 ) 0 ),0,408
16489,( <= ( max ( + ( min ( - 517 ( * v0 2 ) ) ( - ( + 0 154 ) 1 ) ) 1 ) ( min ( max ( - 19 ( * v0 2 ) ) 0 ) ( + 154 0 ) ) ) ( min ( max ( - 19 ( * v0 2 ) ) 0 ) ( + 154 0 ) ) ),0,843
16492,( == ( - ( * ( / v0 63 ) 64 ) 45 ) ( - ( + ( - ( * ( / v0 63 ) 64 ) 45 ) ( + ( * v1 64 ) 107 ) ) 1 ) ),0,106
16495,( < ( + ( / ( + ( + ( * v0 250 ) v1 ) v2 ) 65 ) 1 ) ( / ( + ( + ( * v0 250 ) ( + v1 1 ) ) v2 ) 65 ) ),0,84
16502,( != ( / ( + v0 128 ) 127 ) 0 ),0,358
16506,( <= ( max ( + ( min ( - 31 v0 ) ( - ( + 0 4 ) 1 ) ) 1 ) ( min ( max ( - 0 v0 ) 0 ) ( + 4 0 ) ) ) ( min ( max ( - 0 v0 ) 0 ) ( + 4 0 ) ) ),0,787
16509,( != ( / ( + ( * v0 8 ) 105 ) 89 ) 0 ),0,429
16510,( != ( / ( + v0 518 ) 504 ) 0 ),0,373
16511,( > ( - 4 v0 ) ( - 35 v0 ) ),0,22
16517,( == ( + v0 93 ) ( - ( + ( + v0 93 ) 16 ) 1 ) ),0,27
16519,( == ( * ( / v0 4 ) 4 ) ( - ( + ( * ( / v0 4 ) 4 ) ( + ( * v1 4 ) 4 ) ) 1 ) ),0,94
16522,( == ( * ( / ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 64 ) 791 ) 696 ) ) 696 ) ( + ( * ( / v2 63 ) 64 ) 600 ) ) ( * ( / ( - ( + v1 v2 ) 1 ) 63 ) 64 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 64 ) 791 ) 696 ) ) 696 ) ( + ( * ( / v2 63 ) 64 ) 600 ) ) ( * ( / ( - ( + v1 v2 ) 1 ) 63 ) 64 ) ) -1 ) ),0,1917
16527,( > ( - 97 ( * ( + ( * v0 2 ) v1 ) 4 ) ) ( - 2099 ( * ( + ( * v0 2 ) v1 ) 4 ) ) ),0,60
16531,( >= ( - ( + ( * v0 8 ) v1 ) 3 ) ( - ( + ( - ( + ( * v0 8 ) v1 ) 3 ) 4 ) 1 ) ),0,50
16534,( <= ( + ( / ( + v0 v1 ) 8 ) 1 ) ( - ( / ( + ( - v0 1 ) v1 ) 8 ) 1 ) ),0,77
16539,( == ( * v0 52 ) ( - ( + ( * v0 52 ) ( - 103 ( max ( * v0 52 ) 51 ) ) ) 1 ) ),0,43
16541,( == ( - ( max ( min v0 999 ) 0 ) 2 ) ( - ( + ( - ( max ( min v0 999 ) 0 ) 2 ) 3 ) 1 ) ),0,85
16543,( != ( / ( + ( * v0 8 ) 131 ) 124 ) 0 ),0,436
16557,( == ( * ( / ( max ( min ( + ( * v0 -16 ) v1 ) -16 ) -32 ) 4 ) 4 ) ( max ( min ( + ( * v0 -16 ) v1 ) -16 ) -32 ) ),0,582
16561,( < ( + ( + ( / v0 63 ) ( * v1 2 ) ) 5 ) ( - ( + ( / v0 63 ) ( * ( + v1 1 ) 2 ) ) 2 ) ),0,68
16562,( != ( / ( + ( * v0 8 ) 820 ) 668 ) 0 ),0,443
16570,( != ( / ( + v0 37 ) 34 ) 0 ),0,351
16573,( != ( / ( + v0 75 ) 65 ) 0 ),0,374
16574,( == ( * ( / ( max ( min ( + ( * v1 -32 ) ( - ( max ( * v2 4 ) -255 ) v3 ) ) -224 ) -256 ) 4 ) 4 ) ( max ( min ( + ( * v1 -32 ) ( - ( max ( * v2 4 ) -255 ) v3 ) ) -224 ) -256 ) ),0,1011
16576,( != ( / ( + v0 263 ) 64 ) 0 ),0,348
16578,( == 0 ( - ( + 0 ( - 500 ( / ( max ( * v0 128 ) 1872 ) 4 ) ) ) 1 ) ),0,59
16584,( != ( / ( + ( * v0 32 ) 338 ) 260 ) 0 ),0,436
16592,( != ( + ( / ( * v0 8 ) 18 ) 2 ) 0 ),0,389
16594,( >= 0 ( - ( + 0 ( - 51 ( max ( * ( % v0 4 ) 13 ) 38 ) ) ) 1 ) ),0,57
16595,( == ( * ( / ( * ( max ( * v0 6 ) -2 ) -1 ) 2 ) 2 ) ( * ( max ( * v0 6 ) -2 ) -1 ) ),0,755
16602,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( max ( * v0 8 ) -10 ) v1 ) 6 ) ( - ( + ( * v0 8 ) v1 ) 4 ) ) ) ( >= ( + ( + ( * v0 8 ) v1 ) 13 ) ( + ( + ( * v0 8 ) v1 ) 17 ) ) ) ( <= ( + 0 ( - ( + ( min v2 500 ) v3 ) 511 ) ) ( - ( + ( min v2 500 ) v3 ) 511 ) ) ) ( >= ( + 3 ( - ( min ( + ( * ( / ( + ( max v2 500 ) 25 ) 4 ) 4 ) ( + ( min v2 500 ) v3 ) ) ( + ( + v2 v3 ) 522 ) ) 511 ) ) ( + ( + v2 v3 ) 15 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) ),0,370
16611,( != ( / ( + ( * v0 64 ) 629 ) 523 ) 0 ),0,428
16614,( == ( * v0 58 ) ( - ( + ( * v0 58 ) 58 ) 1 ) ),0,27
16616,( >= ( max ( / ( + ( - v0 v1 ) 1 ) 128 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 1 ) 128 ) 0 ) ( + ( - ( max ( / ( - v0 v1 ) 128 ) -1 ) ( max ( / ( + ( - v0 v1 ) 1 ) 128 ) 0 ) ) 1 ) ) 1 ) ),0,3032
16618,( >= ( - ( + ( min ( * v0 64 ) 63 ) v1 ) 119 ) ( - ( + ( - ( + ( min ( * v0 64 ) 63 ) v1 ) 119 ) 64 ) 1 ) ),0,86
16623,( == 0 ( - ( + 0 ( + ( * ( - v0 v1 ) 8 ) 29 ) ) 1 ) ),0,48
16625,( == 0 ( - ( + 0 ( + ( * ( min ( - ( - ( max ( min v0 29 ) 0 ) ( * v1 4 ) ) ( max ( min v0 36 ) 5 ) ) -4 ) 2 ) 16 ) ) 1 ) ),0,156
16631,( <= ( max ( + ( min 248 ( - ( + ( - v2 5 ) ( + ( min ( - ( - ( / ( + ( + v3 v4 ) 7 ) 8 ) ( * v5 16 ) ) ( / v4 8 ) ) 15 ) 6 ) ) 1 ) ) 1 ) ( min ( max 0 ( - v2 5 ) ) ( + ( + ( min ( - ( - ( / ( + ( + v3 v4 ) 7 ) 8 ) ( * v5 16 ) ) ( / v4 8 ) ) 15 ) 6 ) ( - v2 5 ) ) ) ) ( min ( max 0 ( - v2 5 ) ) ( + ( + ( min ( - ( - ( / ( + ( + v3 v4 ) 7 ) 8 ) ( * v5 16 ) ) ( / v4 8 ) ) 15 ) 6 ) ( - v2 5 ) ) ) ),0,2186
16633,( == 0 ( - ( + 0 ( + ( * ( min ( - v0 v1 ) -10 ) 2 ) 24 ) ) 1 ) ),0,82
16639,( == ( - ( + ( * v0 64 ) ( + v1 v2 ) ) 1 ) ( - ( + ( - ( + ( * v0 64 ) ( + v1 v2 ) ) 1 ) ( - 127 ( max ( * v0 64 ) 63 ) ) ) 1 ) ),0,123
16644,( != ( / ( + v0 18 ) 16 ) 0 ),0,367
16648,( == ( * ( / ( min ( + ( * ( min ( + ( * v3 504 ) ( + ( / v2 2 ) 500 ) ) ( / ( + ( + v1 v2 ) 1001 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 985 ) 2 ) ) 496 ) 8 ) 8 ) ( min ( + ( * ( min ( + ( * v3 504 ) ( + ( / v2 2 ) 500 ) ) ( / ( + ( + v1 v2 ) 1001 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 985 ) 2 ) ) 496 ) ),0,1499
16650,( == ( * ( max ( min v0 0 ) -3 ) 8 ) ( - ( + ( * ( max ( min v0 0 ) -3 ) 8 ) ( - 4 ( * ( max ( min v0 0 ) -3 ) 8 ) ) ) 1 ) ),0,77
16656,( != ( / ( + v0 506 ) 504 ) 0 ),0,348
16662,( <= ( max ( + ( min ( min ( min ( min ( min ( / ( + ( - ( + v6 v5 ) ( * v4 8 ) ) 10 ) 32 ) ( / ( + ( - ( + v6 v5 ) ( * v4 8 ) ) 10 ) 32 ) ) ( / ( + ( - ( + v6 v5 ) ( * v4 8 ) ) 43 ) 32 ) ) ( / ( + ( - ( + v6 v5 ) ( * v4 8 ) ) 43 ) 32 ) ) ( / ( + ( - ( / ( + ( + v2 v3 ) 55 ) 8 ) v4 ) 2 ) 4 ) ) ( - ( + 0 33 ) 1 ) ) 1 ) ( min ( max ( / ( + ( - v5 ( * v4 8 ) ) 75 ) 32 ) 0 ) ( + 33 0 ) ) ) ( min ( max ( / ( + ( - v5 ( * v4 8 ) ) 75 ) 32 ) 0 ) ( + 33 0 ) ) ),0,2722
16664,( != ( / ( + v0 19 ) 16 ) 0 ),0,402
16669,( == 0 ( - ( + 0 ( + ( * ( min ( - ( - ( / ( + ( + v0 v1 ) 15 ) 8 ) ( * v2 128 ) ) ( / v1 8 ) ) 123 ) 2 ) 10 ) ) 1 ) ),0,154
16671,( >= ( - -24 ( * ( + ( * v0 4 ) v1 ) 8 ) ) ( - 249 ( * ( + ( * v0 4 ) v1 ) 8 ) ) ),0,53
16676,( != ( / ( + v0 148 ) 128 ) 0 ),0,374
16677,( == ( * ( / ( min ( - ( max ( min ( min ( + ( + ( + ( min ( * ( / ( + ( min ( + ( * v2 -501 ) ( - v3 ( / v1 2 ) ) ) 499 ) 7 ) 127 ) 127 ) 380 ) ( * v2 501 ) ) ( / v1 2 ) ) 119 ) v3 ) 999 ) 0 ) ( max ( min ( + ( * v2 501 ) ( + ( / v1 2 ) 119 ) ) ( min v3 1125 ) ) 126 ) ) -128 ) 8 ) 8 ) ( min ( - ( max ( min ( min ( + ( + ( + ( min ( * ( / ( + ( min ( + ( * v2 -501 ) ( - v3 ( / v1 2 ) ) ) 499 ) 7 ) 127 ) 127 ) 380 ) ( * v2 501 ) ) ( / v1 2 ) ) 119 ) v3 ) 999 ) 0 ) ( max ( min ( + ( * v2 501 ) ( + ( / v1 2 ) 119 ) ) ( min v3 1125 ) ) 126 ) ) -128 ) ),0,5711
16678,( == ( - ( * v0 4 ) 4 ) ( - ( + ( - ( * v0 4 ) 4 ) 5 ) 1 ) ),0,35
16679,( == ( - ( max ( min v0 316 ) 158 ) 318 ) ( - ( + ( - ( max ( min v0 316 ) 158 ) 318 ) ( - 322 ( max ( min v0 316 ) 158 ) ) ) 1 ) ),0,97
16682,( == ( / ( - ( max ( min v0 1009 ) 10 ) 7 ) 504 ) ( - ( + ( / ( - ( max ( min v0 1009 ) 10 ) 7 ) 504 ) ( / ( + ( % ( + ( max ( min v0 1009 ) 10 ) 497 ) 504 ) 503 ) 504 ) ) 1 ) ),0,785
16683,( == ( - ( * v0 8 ) 280 ) ( - ( + ( - ( * v0 8 ) 280 ) 481 ) 1 ) ),0,31
16685,( != ( / ( + ( * v0 512 ) 1480 ) 756 ) 0 ),0,477
16693,( >= ( / ( + ( - ( max ( * ( / ( - ( + v0 v1 ) 1 ) 65 ) 8 ) 239 ) v2 ) 17 ) 4 ) ( - ( + ( / ( + ( - ( max ( * ( / ( - ( + v0 v1 ) 1 ) 65 ) 8 ) 239 ) v2 ) 17 ) 4 ) ( / ( - 6 ( % ( - ( max ( * ( / ( - ( + v0 v1 ) 1 ) 65 ) 8 ) 239 ) v2 ) 4 ) ) 4 ) ) 1 ) ),0,2133
16713,( == ( - v0 1 ) ( - ( + ( - v0 1 ) 9 ) 1 ) ),0,31
16716,( != ( / ( + ( * v0 8 ) 768 ) 708 ) 0 ),0,413
16717,( == ( * ( / ( max ( min ( + ( * v1 -1000 ) ( + ( * ( / ( - v2 8 ) 1000 ) -1000 ) v2 ) ) 1000 ) 0 ) 4 ) 4 ) ( max ( min ( + ( * v1 -1000 ) ( + ( * ( / ( - v2 8 ) 1000 ) -1000 ) v2 ) ) 1000 ) 0 ) ),0,1118
16719,( == ( * ( / ( max ( min ( + ( * v1 -64 ) ( + v3 ( * v2 -1000 ) ) ) 64 ) 0 ) 4 ) 4 ) ( max ( min ( + ( * v1 -64 ) ( + v3 ( * v2 -1000 ) ) ) 64 ) 0 ) ),0,984
16721,( == ( - ( max ( min v0 39 ) 28 ) 39 ) ( - ( + ( - ( max ( min v0 39 ) 28 ) 39 ) ( - 42 ( max ( min v0 39 ) 28 ) ) ) 1 ) ),0,94
16726,( >= ( - ( * ( + ( * v0 4 ) v1 ) 2 ) 4 ) ( + ( + ( * ( + ( * ( - v0 1 ) 4 ) v1 ) 2 ) 4 ) 1 ) ),0,100
16729,( <= ( max ( + ( min ( min ( min ( + ( - ( / ( + v3 v4 ) 4 ) ( * v5 2 ) ) 14 ) ( + ( * ( - v2 v5 ) 2 ) 33 ) ) ( - ( / ( + ( min ( + ( * v2 8 ) 74 ) ( + v3 v4 ) ) 59 ) 4 ) ( * v5 2 ) ) ) ( - ( + 0 ( + ( * ( min ( - ( - ( max ( min ( / ( + ( + v6 v7 ) 7 ) 8 ) 249 ) 0 ) ( * ( / v8 63 ) 65 ) ) ( max ( min ( / v7 8 ) 249 ) 0 ) ) 54 ) 2 ) 35 ) ) 1 ) ) 1 ) ( min ( max ( + ( - ( / ( + v4 59 ) 4 ) ( * v5 2 ) ) 1 ) 0 ) ( + ( + ( * ( min ( - ( - ( max ( min ( / ( + ( + v6 v7 ) 7 ) 8 ) 249 ) 0 ) ( * ( / v8 63 ) 65 ) ) ( max ( min ( / v7 8 ) 249 ) 0 ) ) 54 ) 2 ) 35 ) 0 ) ) ) ( min ( max ( + ( - ( / ( + v4 59 ) 4 ) ( * v5 2 ) ) 1 ) 0 ) ( + ( + ( * ( min ( - ( - ( max ( min ( / ( + ( + v6 v7 ) 7 ) 8 ) 249 ) 0 ) ( * ( / v8 63 ) 65 ) ) ( max ( min ( / v7 8 ) 249 ) 0 ) ) 54 ) 2 ) 35 ) 0 ) ) ),0,3593
16735,( != ( / ( + ( * v0 4 ) 71 ) 65 ) 0 ),0,467
16745,( == 0 ( - ( + 0 ( - 19 ( max ( * v0 10 ) 9 ) ) ) 1 ) ),0,62
16748,( == 0 ( - ( + 0 ( + ( * ( min ( - v0 v1 ) 59 ) 2 ) 16 ) ) 1 ) ),0,69
16760,( == ( - ( max ( min v0 527 ) 416 ) 527 ) ( - ( + ( - ( max ( min v0 527 ) 416 ) 527 ) ( - 532 ( max ( min v0 527 ) 416 ) ) ) 1 ) ),0,102
16767,( >= 0 ( - ( + 0 ( + ( * v0 2 ) ( + ( / ( - 9 ( max ( * v0 8 ) ( + ( * ( + ( * v0 2 ) v1 ) 4 ) 2 ) ) ) 4 ) v1 ) ) ) 1 ) ),0,1154
16777,( == ( - ( * v0 2 ) 33 ) ( - ( + ( - ( * v0 2 ) 33 ) ( + ( * ( - v1 v0 ) 2 ) 54 ) ) 1 ) ),0,69
16779,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( * ( + ( * ( / v0 250 ) 64 ) 0 ) 4 ) 0 ) 60 ) ( - ( + 0 ( + ( * ( / v0 250 ) 256 ) 3 ) ) 63 ) ) ) ( >= ( - ( + ( * ( + ( * ( / v0 250 ) 64 ) ( + ( * ( / ( + ( % v0 250 ) 1249 ) 250 ) 64 ) 112 ) ) 4 ) 3 ) 60 ) ( - ( + 3 ( + ( * ( + ( / ( + ( % v0 250 ) 1249 ) 250 ) ( + ( / v0 250 ) ( / ( + ( % v0 250 ) 1249 ) 250 ) ) ) 256 ) 861 ) ) 63 ) ) ) ( <= ( - ( max ( * v1 256 ) ( + ( * ( + ( * v2 27 ) ( * v1 32 ) ) 8 ) 2 ) ) 60 ) ( - ( - ( * ( + 0 ( + ( * v2 27 ) ( * v1 32 ) ) ) 8 ) 4 ) 56 ) ) ) ( >= ( + ( * ( + ( * v2 27 ) ( * v1 32 ) ) 8 ) 157 ) ( - ( + ( * ( + ( - ( + 27 0 ) 1 ) ( + ( * v2 27 ) ( * v1 32 ) ) ) 8 ) ( - ( - 10 4 ) 1 ) ) 56 ) ) ) ( <= v3 v3 ) ) ( >= v3 v3 ) ),0,507
16804,( == ( - -8 ( max v0 -7 ) ) ( - ( + ( - -8 ( max v0 -7 ) ) ( + ( max v0 -7 ) 10 ) ) 1 ) ),0,74
16806,( == ( * ( / ( max ( min ( + ( * v2 -252 ) ( max v1 0 ) ) -248 ) -500 ) 4 ) 4 ) ( max ( min ( + ( * v2 -252 ) ( max v1 0 ) ) -248 ) -500 ) ),0,903
16807,( > ( - 256 ( * ( + ( max ( min ( * ( / v0 32 ) 4 ) 281 ) 32 ) v1 ) 8 ) ) ( - 2255 ( * ( + ( max ( min ( * ( / v0 32 ) 4 ) 281 ) 32 ) v1 ) 8 ) ) ),0,100
16809,( != ( / ( + ( * v0 8 ) 144 ) 134 ) 0 ),0,435
16814,( != ( / ( + v0 257 ) 255 ) 0 ),0,346
16819,( == ( - ( * ( + ( * v0 2 ) v1 ) 32 ) 39 ) ( - ( + ( - ( * ( + ( * v0 2 ) v1 ) 32 ) 39 ) ( + ( * v2 8 ) 68 ) ) 1 ) ),0,110
16820,( < ( + v0 5 ) ( min ( - ( max ( * v1 8 ) ( + ( + v0 1 ) 28 ) ) 23 ) ( + v0 1 ) ) ),0,109
16821,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( max ( + v0 6 ) ( + ( min ( * v1 8 ) 117 ) v2 ) ) 4 ) ( + -4 v0 ) ) ) ( >= ( + v0 2 ) ( + ( - ( - 7 4 ) 1 ) v0 ) ) ) ( <= ( + ( + ( + -259 v3 ) 0 ) 245 ) ( - ( + ( + ( + ( * 0 4 ) 0 ) v3 ) ( max -259 -4 ) ) 10 ) ) ) ( >= ( + ( + ( + 2 v3 ) 3 ) 245 ) ( - ( + ( + ( + ( * ( - ( + 64 0 ) 1 ) 4 ) ( - ( + 4 0 ) 1 ) ) v3 ) 2 ) 10 ) ) ) ( <= 0 0 ) ) ( >= 24 ( - ( + 25 0 ) 1 ) ) ),0,310
16824,( <= ( + ( * v0 9 ) 9 ) ( * v0 9 ) ),0,31
16834,( >= ( max ( / ( + ( - v0 v1 ) 69 ) 32 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 69 ) 32 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 100 ) 32 ) ( max ( / ( + ( - v0 v1 ) 69 ) 32 ) 0 ) ) 0 ) ) 1 ) ),0,1007
16840,( >= ( max ( - -588 ( * v0 32 ) ) ( + ( * v0 32 ) 71 ) ) 0 ),0,314
16849,( != ( / ( + v0 76 ) 32 ) 0 ),0,341
16869,( == ( * ( / ( min ( + ( * ( min ( + ( * v3 504 ) ( + ( + ( * ( + ( max ( / v4 504 ) -1 ) 1 ) 504 ) ( / v2 2 ) ) 500 ) ) ( / ( + ( + v1 v2 ) 1001 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 985 ) 2 ) ) 496 ) 8 ) 8 ) ( min ( + ( * ( min ( + ( * v3 504 ) ( + ( + ( * ( + ( max ( / v4 504 ) -1 ) 1 ) 504 ) ( / v2 2 ) ) 500 ) ) ( / ( + ( + v1 v2 ) 1001 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 985 ) 2 ) ) 496 ) ),0,2217
16870,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( + ( * 0 4 ) v0 ) 0 ) 301 ) ( - v0 301 ) ) ) ( >= ( - ( + ( + ( * 5 4 ) v0 ) 3 ) 301 ) ( - v0 278 ) ) ) ( <= ( - ( + v1 v2 ) 294 ) ( - ( + v1 v2 ) 301 ) ) ) ( >= ( - ( + v1 v2 ) 294 ) ( - ( + v1 v2 ) 294 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) ),0,177
