ID,Expression,HalideResult,HalideTime
500,( == ( min ( / ( + ( + v0 v1 ) 124 ) 8 ) ( + ( + ( * v2 4 ) v3 ) 3 ) ) ( min ( / ( + ( + v0 v1 ) 124 ) 8 ) ( + ( + ( * v2 4 ) v3 ) 3 ) ) ),1,66
501,( == ( min ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + v2 1 ) ) ( min ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + v2 1 ) ) ),1,77
502,( == ( min ( / ( + ( + v0 v1 ) 132 ) 8 ) ( + ( / ( + ( + v0 v1 ) 110 ) 8 ) ( * v2 5 ) ) ) ( min ( / ( + ( + v0 v1 ) 132 ) 8 ) ( + ( / ( + ( + v0 v1 ) 110 ) 8 ) ( * v2 5 ) ) ) ),1,85
503,( == ( * ( / ( * ( % v0 ( / ( + ( * v1 64 ) 433 ) 272 ) ) -272 ) 68 ) 68 ) ( * ( % v0 ( / ( + ( * v1 64 ) 433 ) 272 ) ) -272 ) ),1,66
504,( == ( min ( max ( * ( / ( + ( + v0 v1 ) 15 ) 16 ) 8 ) 995 ) ( + ( + ( min ( * ( / v1 16 ) 8 ) 4 ) ( * v2 508 ) ) 499 ) ) ( min ( max ( * ( / ( + ( + v0 v1 ) 15 ) 16 ) 8 ) 995 ) ( + ( + ( min ( * ( / v1 16 ) 8 ) 4 ) ( * v2 508 ) ) 499 ) ) ),1,65
505,( == ( min ( - 20 ( * ( max ( - ( min v0 0 ) ( min ( + ( + ( min ( - ( max v1 249 ) ( * v2 16 ) ) ( + ( min v0 0 ) 15 ) ) ( * v3 -4 ) ) 8 ) v0 ) ) 0 ) 8 ) ) ( + ( * v4 8 ) 31 ) ) ( min ( - 20 ( * ( max ( - ( min v0 0 ) ( min ( + ( + ( min ( - ( max v1 249 ) ( * v2 16 ) ) ( + ( min v0 0 ) 15 ) ) ( * v3 -4 ) ) 8 ) v0 ) ) 0 ) 8 ) ) ( + ( * v4 8 ) 31 ) ) ),1,376
506,( == ( min ( + ( + ( * v0 32 ) v1 ) 19 ) v2 ) ( min ( + ( + ( * v0 32 ) v1 ) 19 ) v2 ) ),1,38
507,( == ( + ( * v0 20 ) ( + ( / ( + v1 v2 ) 4 ) ( * v3 2 ) ) ) ( + ( * v0 20 ) ( + ( / ( + v1 v2 ) 4 ) ( * v3 2 ) ) ) ),1,78
508,( != ( / ( + ( * ( - v0 v1 ) 4 ) 762 ) 707 ) 0 ),0,534
509,( == ( min ( + ( + ( * v0 17 ) ( + ( * ( / ( + ( - ( - ( min ( + ( + ( min ( * v0 17 ) 50 ) v1 ) 8 ) ( + ( / ( + ( + v2 v3 ) 3 ) 2 ) ( * v4 -63 ) ) ) ( * v0 17 ) ) v1 ) 15 ) 4 ) 4 ) ( * v4 63 ) ) ) v1 ) ( + v5 12 ) ) ( min ( + ( + ( * v0 17 ) ( + ( * ( / ( + ( - ( - ( min ( + ( + ( min ( * v0 17 ) 50 ) v1 ) 8 ) ( + ( / ( + ( + v2 v3 ) 3 ) 2 ) ( * v4 -63 ) ) ) ( * v0 17 ) ) v1 ) 15 ) 4 ) 4 ) ( * v4 63 ) ) ) v1 ) ( + v5 12 ) ) ),1,164
510,( == ( + ( / ( + ( + ( + v0 v1 ) v2 ) 15 ) 8 ) ( * v3 4 ) ) ( + ( / ( + ( + ( + v0 v1 ) v2 ) 15 ) 8 ) ( * v3 4 ) ) ),1,46
511,( == ( * ( / ( * v0 -12 ) 2 ) 2 ) ( * v0 -12 ) ),1,24
512,( == ( max ( min ( max ( / ( - 270 ( max ( min ( / v0 2 ) 1006 ) 7 ) ) 256 ) 0 ) ( + ( / v1 256 ) 1 ) ) ( + ( / ( min ( - 758 ( max ( min ( / v0 2 ) 1006 ) 7 ) ) v1 ) 256 ) 1 ) ) ( max ( min ( max ( / ( - 270 ( max ( min ( / v0 2 ) 1006 ) 7 ) ) 256 ) 0 ) ( + ( / v1 256 ) 1 ) ) ( + ( / ( min ( - 758 ( max ( min ( / v0 2 ) 1006 ) 7 ) ) v1 ) 256 ) 1 ) ) ),1,136
513,( == ( + ( / ( - ( max ( min ( / ( + ( + v0 v1 ) 1007 ) 63 ) 31 ) 0 ) ( max ( min ( / v1 63 ) 35 ) 4 ) ) 4 ) 2 ) ( + ( / ( - ( max ( min ( / ( + ( + v0 v1 ) 1007 ) 63 ) 31 ) 0 ) ( max ( min ( / v1 63 ) 35 ) 4 ) ) 4 ) 2 ) ),1,294
514,( == ( - ( max ( min ( / ( - ( + v0 v1 ) 1 ) 8 ) 249 ) 0 ) ( + ( * v2 4 ) v3 ) ) ( - ( max ( min ( / ( - ( + v0 v1 ) 1 ) 8 ) 249 ) 0 ) ( + ( * v2 4 ) v3 ) ) ),1,75
515,( == ( + ( * v0 64 ) ( + ( * v1 16 ) v2 ) ) ( + ( * v0 64 ) ( + ( * v1 16 ) v2 ) ) ),1,28
516,( == ( - ( max ( min v0 1009 ) 10 ) ( * v1 64 ) ) ( - ( max ( min v0 1009 ) 10 ) ( * v1 64 ) ) ),1,66
517,( == ( - ( + ( * v0 2 ) v1 ) ( * ( max ( min ( * ( min ( / ( + ( + v2 v3 ) 499 ) 500 ) 3 ) 8 ) 22 ) -7 ) 2 ) ) ( - ( + ( * v0 2 ) v1 ) ( * ( max ( min ( * ( min ( / ( + ( + v2 v3 ) 499 ) 500 ) 3 ) 8 ) 22 ) -7 ) 2 ) ) ),1,77
518,( == ( max ( - -6 ( max ( min ( - ( - v0 ( * v1 1012 ) ) v2 ) 1005 ) -6 ) ) ( - ( max ( min ( - ( + ( * v1 1012 ) v2 ) v0 ) 6 ) -1005 ) 6 ) ) ( max ( - -6 ( max ( min ( - ( - v0 ( * v1 1012 ) ) v2 ) 1005 ) -6 ) ) ( - ( max ( min ( - ( + ( * v1 1012 ) v2 ) v0 ) 6 ) -1005 ) 6 ) ) ),1,98
519,( == ( - ( max ( min ( * v0 4 ) 282 ) 33 ) ( + ( * v1 4 ) v2 ) ) ( - ( max ( min ( * v0 4 ) 282 ) 33 ) ( + ( * v1 4 ) v2 ) ) ),1,72
520,( == ( min ( + ( / v0 2 ) ( * ( / ( + ( min ( + ( * v1 64 ) 56 ) v2 ) 9 ) 2 ) 2 ) ) ( + v3 8 ) ) ( min ( + ( / v0 2 ) ( * ( / ( + ( min ( + ( * v1 64 ) 56 ) v2 ) 9 ) 2 ) 2 ) ) ( + v3 8 ) ) ),1,91
521,( == ( - ( max ( min ( + ( * v0 128 ) v1 ) ( - ( min ( + v2 v1 ) 2000 ) 128 ) ) -127 ) ( + ( max ( min ( + ( * v0 128 ) v1 ) ( - ( min ( + v2 v1 ) 2127 ) 128 ) ) 0 ) ( * v3 4 ) ) ) ( - ( max ( min ( + ( * v0 128 ) v1 ) ( - ( min ( + v2 v1 ) 2000 ) 128 ) ) -127 ) ( + ( max ( min ( + ( * v0 128 ) v1 ) ( - ( min ( + v2 v1 ) 2127 ) 128 ) ) 0 ) ( * v3 4 ) ) ) ),1,119
522,( == ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 62 ) 63 ) 64 ) 1947 ) -52 ) ( max ( min ( * ( / v1 63 ) 64 ) 2098 ) 99 ) ) 403 ) 252 ) ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 62 ) 63 ) 64 ) 1947 ) -52 ) ( max ( min ( * ( / v1 63 ) 64 ) 2098 ) 99 ) ) 403 ) 252 ) ),1,225
523,( == ( - ( max ( min v0 113 ) -11 ) ( + ( * ( + ( * v1 8 ) v2 ) 4 ) v3 ) ) ( - ( max ( min v0 113 ) -11 ) ( + ( * ( + ( * v1 8 ) v2 ) 4 ) v3 ) ) ),1,75
524,( == ( + ( * v0 16 ) ( + ( * v1 4 ) v2 ) ) ( + ( * v0 16 ) ( + ( * v1 4 ) v2 ) ) ),1,2240
525,( == ( - ( / ( + v0 1 ) 8 ) ( * v1 2 ) ) ( - ( / ( + v0 1 ) 8 ) ( * v1 2 ) ) ),1,41
526,( == ( min ( * ( + ( * ( / ( - v0 5 ) 63 ) 2 ) v1 ) 4 ) ( + ( * ( / ( + ( + v2 v0 ) 62 ) 63 ) 8 ) 4 ) ) ( min ( * ( + ( * ( / ( - v0 5 ) 63 ) 2 ) v1 ) 4 ) ( + ( * ( / ( + ( + v2 v0 ) 62 ) 63 ) 8 ) 4 ) ) ),1,59
527,( == ( / ( + ( - ( max ( min ( * ( / ( - ( + v0 v1 ) 1 ) 8 ) 8 ) 1994 ) -5 ) ( max ( min ( * ( / v1 8 ) 8 ) 2012 ) 13 ) ) 81 ) 63 ) ( / ( + ( - ( max ( min ( * ( / ( - ( + v0 v1 ) 1 ) 8 ) 8 ) 1994 ) -5 ) ( max ( min ( * ( / v1 8 ) 8 ) 2012 ) 13 ) ) 81 ) 63 ) ),1,205
528,( == ( min ( max ( min ( + v0 v1 ) 1999 ) 0 ) ( + ( max ( min ( + v0 v1 ) 1875 ) -124 ) 131 ) ) ( min ( max ( min ( + v0 v1 ) 1999 ) 0 ) ( + ( max ( min ( + v0 v1 ) 1875 ) -124 ) 131 ) ) ),1,79
529,( == ( - ( max ( min ( + ( * v0 1000 ) v1 ) ( - ( min ( + v2 v1 ) 1995 ) 1000 ) ) -1004 ) ( + ( max ( min ( + ( * v0 1000 ) v1 ) ( - ( min ( + v2 v1 ) 3003 ) 1000 ) ) 4 ) ( * v3 4 ) ) ) ( - ( max ( min ( + ( * v0 1000 ) v1 ) ( - ( min ( + v2 v1 ) 1995 ) 1000 ) ) -1004 ) ( + ( max ( min ( + ( * v0 1000 ) v1 ) ( - ( min ( + v2 v1 ) 3003 ) 1000 ) ) 4 ) ( * v3 4 ) ) ) ),1,129
530,( == ( + ( / v0 8 ) ( - ( * v1 16 ) ( / ( + ( + v2 v0 ) 7 ) 8 ) ) ) ( + ( / v0 8 ) ( - ( * v1 16 ) ( / ( + ( + v2 v0 ) 7 ) 8 ) ) ) ),1,50
531,( == ( + ( min ( * v0 12 ) 20 ) ( min ( + ( + ( * v1 63 ) ( + ( * v2 32 ) v3 ) ) 21 ) ( + v4 v3 ) ) ) ( + ( min ( * v0 12 ) 20 ) ( min ( + ( + ( * v1 63 ) ( + ( * v2 32 ) v3 ) ) 21 ) ( + v4 v3 ) ) ) ),1,1102
532,( <= v0 ( - v0 1 ) ),0,35
533,( == ( + ( / v0 8 ) ( * ( + ( * v1 4 ) v2 ) 2 ) ) ( + ( / v0 8 ) ( * ( + ( * v1 4 ) v2 ) 2 ) ) ),1,41
534,( == ( * ( / ( * v0 -72 ) 4 ) 4 ) ( * v0 -72 ) ),1,30
535,( == ( min ( * v0 8 ) ( + ( + ( * v1 1004 ) ( * ( / v2 8 ) 8 ) ) 988 ) ) ( min ( * v0 8 ) ( + ( + ( * v1 1004 ) ( * ( / v2 8 ) 8 ) ) 988 ) ) ),1,55
536,( == ( min ( + ( + v0 v1 ) 13 ) v2 ) ( min ( + ( + v0 v1 ) 13 ) v2 ) ),1,426
537,( == ( / ( + ( - ( / ( + ( + v0 v1 ) 16 ) 17 ) ( / v1 17 ) ) 21 ) 16 ) ( / ( + ( - ( / ( + ( + v0 v1 ) 16 ) 17 ) ( / v1 17 ) ) 21 ) 16 ) ),1,88
538,( == ( - ( - ( max ( / ( + ( + v0 v1 ) 23 ) 8 ) 249 ) ( * v2 4 ) ) ( min ( / v1 8 ) 4 ) ) ( - ( - ( max ( / ( + ( + v0 v1 ) 23 ) 8 ) 249 ) ( * v2 4 ) ) ( min ( / v1 8 ) 4 ) ) ),1,81
539,( == ( min ( / ( + ( + v0 v1 ) 255 ) 4 ) ( + v2 3 ) ) ( min ( / ( + ( + v0 v1 ) 255 ) 4 ) ( + v2 3 ) ) ),1,48
540,( == ( min ( - ( - ( / ( - ( + v0 v1 ) 1 ) 8 ) ( / v1 8 ) ) 124 ) v2 ) ( min ( - ( - ( / ( - ( + v0 v1 ) 1 ) 8 ) ( / v1 8 ) ) 124 ) v2 ) ),1,46
541,( == ( / ( + ( - ( / ( + ( + v0 v1 ) 63 ) 8 ) ( / v1 8 ) ) 18 ) 17 ) ( / ( + ( - ( / ( + ( + v0 v1 ) 63 ) 8 ) ( / v1 8 ) ) 18 ) 17 ) ),1,71
542,( == ( min ( + ( / v0 4 ) v1 ) ( + v2 2 ) ) ( min ( + ( / v0 4 ) v1 ) ( + v2 2 ) ) ),1,41
543,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( * v0 2 ) v1 ) v2 ) ( + ( + ( * v0 2 ) v1 ) v2 ) ) ) ( >= ( + ( + ( * v0 2 ) v1 ) v2 ) ( + ( + ( * v0 2 ) v1 ) v2 ) ) ) ( <= ( + ( + ( * 0 4 ) v3 ) 0 ) ( + ( + ( * 0 4 ) 0 ) v3 ) ) ) ( >= ( + ( + ( * 7 4 ) v3 ) 3 ) ( + ( + ( * ( - ( + 8 0 ) 1 ) 4 ) ( - ( + 4 0 ) 1 ) ) v3 ) ) ) ( <= 0 0 ) ) ( >= 0 0 ) ),1,189
544,( == ( + ( / ( - ( / ( + ( + v0 v1 ) 191 ) 64 ) ( / ( - v1 136 ) 64 ) ) 20 ) 1 ) ( + ( / ( - ( / ( + ( + v0 v1 ) 191 ) 64 ) ( / ( - v1 136 ) 64 ) ) 20 ) 1 ) ),1,64
545,( == ( - v0 ( + ( * v1 126 ) v2 ) ) ( - v0 ( + ( * v1 126 ) v2 ) ) ),1,44
546,( == ( max ( min ( max ( * v0 64 ) 99 ) ( + ( * ( + ( min v1 1 ) v0 ) 64 ) 152 ) ) ( + ( min ( * ( + ( min v1 1 ) v0 ) 64 ) 1947 ) 152 ) ) ( max ( min ( max ( * v0 64 ) 99 ) ( + ( * ( + ( min v1 1 ) v0 ) 64 ) 152 ) ) ( + ( min ( * ( + ( min v1 1 ) v0 ) 64 ) 1947 ) 152 ) ) ),1,128
547,( == ( max ( min ( max ( / ( + ( - v0 ( max ( min v1 2002 ) 3 ) ) 6 ) 4 ) 0 ) ( / ( + v2 9 ) 4 ) ) ( / ( + ( min ( - ( min ( + v3 v0 ) ( + ( max ( min ( + v4 v1 ) 1997 ) -2 ) 3 ) ) ( max ( min v1 2002 ) 3 ) ) ( + v2 6 ) ) 3 ) 4 ) ) ( max ( min ( max ( / ( + ( - v0 ( max ( min v1 2002 ) 3 ) ) 6 ) 4 ) 0 ) ( / ( + v2 9 ) 4 ) ) ( / ( + ( min ( - ( min ( + v3 v0 ) ( + ( max ( min ( + v4 v1 ) 1997 ) -2 ) 3 ) ) ( max ( min v1 2002 ) 3 ) ) ( + v2 6 ) ) 3 ) 4 ) ) ),1,182
548,( == ( / ( + ( - ( max ( min ( / ( + ( + v0 v1 ) 47 ) 16 ) 124 ) 0 ) ( max ( min ( / v1 16 ) 126 ) 2 ) ) 18 ) 16 ) ( / ( + ( - ( max ( min ( / ( + ( + v0 v1 ) 47 ) 16 ) 124 ) 0 ) ( max ( min ( / v1 16 ) 126 ) 2 ) ) 18 ) 16 ) ),1,290
549,( == ( min ( / ( + ( + v0 v1 ) 314 ) 63 ) ( - ( + ( / v1 63 ) ( * v2 3 ) ) 7 ) ) ( min ( / ( + ( + v0 v1 ) 314 ) 63 ) ( - ( + ( / v1 63 ) ( * v2 3 ) ) 7 ) ) ),1,48
550,( == ( min ( + ( * v0 4 ) v1 ) ( + v2 28 ) ) ( min ( + ( * v0 4 ) v1 ) ( + v2 28 ) ) ),1,43
551,( == ( * ( / ( * ( min ( + ( * v0 4 ) ( - ( * ( * ( / v1 125 ) 4 ) 4 ) 4 ) ) ( - ( * ( + ( / v1 125 ) v2 ) 16 ) 5 ) ) 8 ) 4 ) 4 ) ( * ( min ( + ( * v0 4 ) ( - ( * ( * ( / v1 125 ) 4 ) 4 ) 4 ) ) ( - ( * ( + ( / v1 125 ) v2 ) 16 ) 5 ) ) 8 ) ),1,125
552,( == ( min ( max ( / ( + ( - v0 ( * ( / v1 63 ) 64 ) ) 334 ) 246 ) 0 ) ( / ( + ( * v2 64 ) 410 ) 246 ) ) ( min ( max ( / ( + ( - v0 ( * ( / v1 63 ) 64 ) ) 334 ) 246 ) 0 ) ( / ( + ( * v2 64 ) 410 ) 246 ) ) ),1,78
553,( == ( min ( - v0 ( max ( min ( / ( + v1 v2 ) 2 ) 999 ) 0 ) ) v3 ) ( min ( - v0 ( max ( min ( / ( + v1 v2 ) 2 ) 999 ) 0 ) ) v3 ) ),1,71
554,( != ( + ( / v0 65 ) 1 ) 0 ),0,300
555,( == ( / ( + v0 10 ) 1008 ) ( - ( + ( / ( + v0 10 ) 1008 ) ( / ( + ( % ( + v0 10 ) 1008 ) 1007 ) 1008 ) ) 1 ) ),0,491
556,( == ( min ( * ( / ( min ( + ( * v0 4 ) 3 ) v1 ) 2 ) 2 ) ( + ( * v0 4 ) 2 ) ) ( min ( * ( / ( min ( + ( * v0 4 ) 3 ) v1 ) 2 ) 2 ) ( + ( * v0 4 ) 2 ) ) ),1,63
557,( == ( + ( * v0 16 ) ( - ( + ( / v1 2 ) ( * v2 2 ) ) ( + ( min ( - ( min ( + ( / v1 2 ) ( * ( / ( + ( min ( + ( * v3 64 ) 56 ) v4 ) 26 ) 4 ) 4 ) ) ( + ( min ( / ( + ( + v5 v1 ) 7 ) 2 ) ( + ( + ( / v1 2 ) ( * v3 64 ) ) 56 ) ) 23 ) ) ( * v3 64 ) ) ( + ( + ( * v6 8 ) ( + ( / v1 2 ) ( * v0 16 ) ) ) 8 ) ) ( * v6 -8 ) ) ) ) ( + ( * v0 16 ) ( - ( + ( / v1 2 ) ( * v2 2 ) ) ( + ( min ( - ( min ( + ( / v1 2 ) ( * ( / ( + ( min ( + ( * v3 64 ) 56 ) v4 ) 26 ) 4 ) 4 ) ) ( + ( min ( / ( + ( + v5 v1 ) 7 ) 2 ) ( + ( + ( / v1 2 ) ( * v3 64 ) ) 56 ) ) 23 ) ) ( * v3 64 ) ) ( + ( + ( * v6 8 ) ( + ( / v1 2 ) ( * v0 16 ) ) ) 8 ) ) ( * v6 -8 ) ) ) ) ),1,759
558,( == ( min ( max ( min ( * ( / ( - ( + v0 v1 ) 1 ) 8 ) 8 ) 1994 ) -5 ) ( + v2 45 ) ) ( min ( max ( min ( * ( / ( - ( + v0 v1 ) 1 ) 8 ) 8 ) 1994 ) -5 ) ( + v2 45 ) ) ),1,87
559,( == ( - ( * ( / ( + ( max ( * ( / ( + ( + v0 v1 ) 64 ) 65 ) 64 ) 1975 ) 40 ) 32 ) 2 ) ( + ( * ( / ( - ( min ( * ( / v1 65 ) 64 ) 4 ) 6 ) 32 ) 2 ) v2 ) ) ( - ( * ( / ( + ( max ( * ( / ( + ( + v0 v1 ) 64 ) 65 ) 64 ) 1975 ) 40 ) 32 ) 2 ) ( + ( * ( / ( - ( min ( * ( / v1 65 ) 64 ) 4 ) 6 ) 32 ) 2 ) v2 ) ) ),1,109
560,( == ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( + ( * v2 8 ) v3 ) ) ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( + ( * v2 8 ) v3 ) ) ),1,82
561,( == ( + ( + ( * v0 16 ) v1 ) ( + ( min ( - ( min ( / ( + ( % ( + ( min ( * v2 500 ) ( - v3 500 ) ) v4 ) 8 ) 507 ) 8 ) ( + ( * v5 32 ) 31 ) ) ( * ( + ( * ( + ( * v5 2 ) v0 ) 4 ) v6 ) 4 ) ) 3 ) ( * v6 4 ) ) ) ( + ( + ( * v0 16 ) v1 ) ( + ( min ( - ( min ( / ( + ( % ( + ( min ( * v2 500 ) ( - v3 500 ) ) v4 ) 8 ) 507 ) 8 ) ( + ( * v5 32 ) 31 ) ) ( * ( + ( * ( + ( * v5 2 ) v0 ) 4 ) v6 ) 4 ) ) 3 ) ( * v6 4 ) ) ) ),1,142
562,( == ( min ( / ( + ( + v0 v1 ) 39 ) 8 ) ( + v2 74 ) ) ( min ( / ( + ( + v0 v1 ) 39 ) 8 ) ( + v2 74 ) ) ),1,37
563,( == ( min ( min ( / ( - 2007 ( * v0 8 ) ) 3 ) ( - 669 ( / ( * v0 8 ) 3 ) ) ) ( + ( / ( * ( min ( - ( - ( max ( min ( / ( + ( + v1 v2 ) 31 ) 8 ) 249 ) 0 ) ( * ( / v3 4 ) 63 ) ) ( max ( min ( / v2 8 ) 250 ) 1 ) ) 61 ) 8 ) 3 ) 5 ) ) ( min ( min ( / ( - 2007 ( * v0 8 ) ) 3 ) ( - 669 ( / ( * v0 8 ) 3 ) ) ) ( + ( / ( * ( min ( - ( - ( max ( min ( / ( + ( + v1 v2 ) 31 ) 8 ) 249 ) 0 ) ( * ( / v3 4 ) 63 ) ) ( max ( min ( / v2 8 ) 250 ) 1 ) ) 61 ) 8 ) 3 ) 5 ) ) ),1,505
564,( == ( * ( / ( * ( - ( min ( + ( * v3 14 ) ( + ( max ( min ( / ( + v2 ( min ( * v4 48 ) ( - v5 48 ) ) ) 2 ) 999 ) 0 ) 10 ) ) ( max ( min ( / ( + ( + v2 ( min ( * v4 48 ) ( - v5 48 ) ) ) 49 ) 2 ) 999 ) 0 ) ) ( min ( + ( * v3 14 ) ( min ( - ( max ( min ( / ( + v2 ( min ( * v4 48 ) ( - v5 48 ) ) ) 2 ) 999 ) 0 ) 2 ) ( max ( min ( / ( + v2 ( min ( * v4 48 ) ( - v5 48 ) ) ) 2 ) 999 ) 0 ) ) ) ( + ( max ( min ( / ( + ( + v2 ( min ( * v4 48 ) ( - v5 48 ) ) ) 49 ) 2 ) 999 ) 0 ) 4 ) ) ) 2 ) 4 ) 4 ) ( * ( - ( min ( + ( * v3 14 ) ( + ( max ( min ( / ( + v2 ( min ( * v4 48 ) ( - v5 48 ) ) ) 2 ) 999 ) 0 ) 10 ) ) ( max ( min ( / ( + ( + v2 ( min ( * v4 48 ) ( - v5 48 ) ) ) 49 ) 2 ) 999 ) 0 ) ) ( min ( + ( * v3 14 ) ( min ( - ( max ( min ( / ( + v2 ( min ( * v4 48 ) ( - v5 48 ) ) ) 2 ) 999 ) 0 ) 2 ) ( max ( min ( / ( + v2 ( min ( * v4 48 ) ( - v5 48 ) ) ) 2 ) 999 ) 0 ) ) ) ( + ( max ( min ( / ( + ( + v2 ( min ( * v4 48 ) ( - v5 48 ) ) ) 49 ) 2 ) 999 ) 0 ) 4 ) ) ) 2 ) ),0,2809
565,( == ( max ( - -428 ( * ( max ( min ( * ( - ( * ( / ( + ( + v0 v1 ) 249 ) 250 ) 8 ) ( + ( * v2 8 ) v3 ) ) 4 ) -50 ) -53 ) 8 ) ) ( - ( * ( max ( min ( * v4 4 ) 53 ) 50 ) 8 ) 428 ) ) ( max ( - -428 ( * ( max ( min ( * ( - ( * ( / ( + ( + v0 v1 ) 249 ) 250 ) 8 ) ( + ( * v2 8 ) v3 ) ) 4 ) -50 ) -53 ) 8 ) ) ( - ( * ( max ( min ( * v4 4 ) 53 ) 50 ) 8 ) 428 ) ) ),1,141
566,( == ( - ( * ( max ( min v0 2 ) -16 ) 8 ) 21 ) ( - ( + ( - ( * ( max ( min v0 2 ) -16 ) 8 ) 21 ) ( - 26 ( * ( max ( min v0 2 ) -16 ) 8 ) ) ) 1 ) ),0,110
567,( == ( / ( + ( - ( max ( min ( * ( / ( - ( + v0 v1 ) 1 ) 63 ) 64 ) 1938 ) -61 ) ( max ( min ( * ( / v1 63 ) 64 ) 2044 ) 45 ) ) 138 ) 32 ) ( / ( + ( - ( max ( min ( * ( / ( - ( + v0 v1 ) 1 ) 63 ) 64 ) 1938 ) -61 ) ( max ( min ( * ( / v1 63 ) 64 ) 2044 ) 45 ) ) 138 ) 32 ) ),1,246
568,( >= ( max ( - -769 ( * v0 8 ) ) ( + ( * v0 8 ) 60 ) ) 0 ),0,499
569,( == ( - 288 ( * ( + ( max ( min ( * ( / v0 32 ) 4 ) 285 ) 36 ) v1 ) 8 ) ) ( - 2287 ( * ( + ( max ( min ( * ( / v0 32 ) 4 ) 285 ) 36 ) v1 ) 8 ) ) ),0,83
570,( == ( - ( max ( min v0 0 ) -250 ) 2 ) ( - ( max ( min v0 0 ) -250 ) 2 ) ),1,47
571,( == ( - ( + ( min ( * v0 2 ) 27 ) ( + v1 v2 ) ) ( * v0 2 ) ) ( - ( + ( min ( * v0 2 ) 27 ) ( + v1 v2 ) ) ( * v0 2 ) ) ),1,50
572,( == ( - v0 ( * v1 36 ) ) ( - v0 ( * v1 36 ) ) ),1,45
573,( >= ( + v0 v1 ) ( + ( + v0 ( - v1 1 ) ) 1 ) ),1,40
574,( == 0 ( - ( + 0 ( - 63 ( max ( * ( + ( * v0 2 ) v1 ) 16 ) 47 ) ) ) 1 ) ),0,76
575,( == ( max ( min ( / ( + ( * v0 128 ) 1297 ) 1116 ) ( + ( max ( min ( / ( + ( * ( - ( / ( + ( + v1 v2 ) 124 ) 125 ) ( / v2 125 ) ) 128 ) 181 ) 1116 ) ( / ( + ( * ( - ( / ( + ( + v1 v2 ) 124 ) 125 ) ( / v2 125 ) ) 32 ) 45 ) 279 ) ) ( / ( + ( * ( - ( / ( + ( + v1 v2 ) 124 ) 125 ) ( / v2 125 ) ) 128 ) 186 ) 1116 ) ) 1 ) ) ( / ( + v3 182 ) 1116 ) ) ( max ( min ( / ( + ( * v0 128 ) 1297 ) 1116 ) ( + ( max ( min ( / ( + ( * ( - ( / ( + ( + v1 v2 ) 124 ) 125 ) ( / v2 125 ) ) 128 ) 181 ) 1116 ) ( / ( + ( * ( - ( / ( + ( + v1 v2 ) 124 ) 125 ) ( / v2 125 ) ) 32 ) 45 ) 279 ) ) ( / ( + ( * ( - ( / ( + ( + v1 v2 ) 124 ) 125 ) ( / v2 125 ) ) 128 ) 186 ) 1116 ) ) 1 ) ) ( / ( + v3 182 ) 1116 ) ) ),1,187
576,( == ( / ( + ( min v0 1006 ) 13 ) 4 ) ( / ( + ( min v0 1006 ) 13 ) 4 ) ),1,47
577,( == ( - ( - ( / ( + ( + v0 v1 ) 15 ) 16 ) ( * v2 32 ) ) ( / v1 16 ) ) ( - ( - ( / ( + ( + v0 v1 ) 15 ) 16 ) ( * v2 32 ) ) ( / v1 16 ) ) ),1,64
578,( == ( + ( / ( - ( / ( + ( + v0 v1 ) 39 ) 8 ) ( / v1 8 ) ) 2 ) 1 ) ( + ( / ( - ( / ( + ( + v0 v1 ) 39 ) 8 ) ( / v1 8 ) ) 2 ) 1 ) ),1,63
579,( != ( / ( + ( * v0 2 ) 64 ) 63 ) 0 ),0,445
580,( == ( + ( max ( min ( / v0 2 ) 1006 ) 7 ) ( * v1 512 ) ) ( + ( max ( min ( / v0 2 ) 1006 ) 7 ) ( * v1 512 ) ) ),1,51
581,( == ( min ( * v0 2 ) ( + ( + ( min ( * v1 128 ) 124 ) ( * ( + ( max ( min ( / v2 2 ) 999 ) 0 ) ( * v3 126 ) ) 2 ) ) 120 ) ) ( min ( * v0 2 ) ( + ( + ( min ( * v1 128 ) 124 ) ( * ( + ( max ( min ( / v2 2 ) 999 ) 0 ) ( * v3 126 ) ) 2 ) ) 120 ) ) ),1,92
582,( == ( min ( max ( * ( min ( + ( * v0 24 ) v1 ) 1003 ) 2 ) 7 ) ( + ( max ( min v2 1996 ) -3 ) 6 ) ) ( min ( max ( * ( min ( + ( * v0 24 ) v1 ) 1003 ) 2 ) 7 ) ( + ( max ( min v2 1996 ) -3 ) 6 ) ) ),1,91
583,( == ( + ( / v0 2 ) ( * v1 4 ) ) ( + ( / v0 2 ) ( * v1 4 ) ) ),1,102
